order_id,order_date,customer_id,product_id,product_name,category,units,revenue,region,salesperson,stage
O-702261,2023-10-21,C-4802,201,POS Terminal,Hardware,1,560,Europe,Salesperson_4,Won
O-702262,2023-08-05,C-3514,103,Sales Booster,Software,9,3375,Europe,Salesperson_10,Won
O-702263,2023-07-10,C-2500,103,Sales Booster,Software,12,3600,Asia,Salesperson_5,Won
O-702264,2023-05-21,C-5426,103,Sales Booster,Software,8,3080,Europe,Salesperson_10,Won
O-702265,2024-10-12,C-1822,201,POS Terminal,Hardware,9,6696,North America,Salesperson_2,Won
O-702266,2023-10-08,C-4382,102,Analytics Suite,Software,12,17640,Asia,Salesperson_8,Won
O-702267,2024-03-07,C-2272,102,Analytics Suite,Software,12,-11988,North America,Salesperson_3,Won
O-702268,2023-10-09,C-4006,201,POS Terminal,Hardware,15,16455,North America,Salesperson_9,Won
O-702269,2024-09-01,C-4681,103,Sales Booster,Software,7,1477,North America,Salesperson_10,Won
O-702270,2024-03-19,C-1298,103,Sales Booster,Software,9,5220,Asia,Salesperson_6,Won
O-702271,2024-09-10,C-1840,201,POS Terminal,Hardware,4,5544,Asia,Salesperson_10,Won
O-702272,2024-01-13,C-2243,102,Analytics Suite,Software,5,379225,Europe,Salesperson_2,Won
O-702273,2024-12-18,C-1821,102,Analytics Suite,Software,7,9639,North America,Salesperson_6,Won
O-702274,2023-12-25,C-5818,102,Analytics Suite,Software,12,8220,North America,Salesperson_8,Won
O-702275,2024-01-11,C-2344,102,Analytics Suite,Software,1,340,North America,Salesperson_2,Won
O-702276,2024-03-13,C-1485,201,POS Terminal,Hardware,8,5072,Europe,Salesperson_4,Won
O-702277,2023-11-25,C-4288,103,Sales Booster,Software,4,852,Asia,Salesperson_4,Won
O-702278,2024-07-27,C-1186,201,POS Terminal,Hardware,5,4305,Asia,Salesperson_4,Won
O-702279,2024-08-23,C-3710,103,Sales Booster,Software,3,3837,North America,Salesperson_8,Won
O-702280,2024-04-30,C-2741,201,POS Terminal,Hardware,2,2668,Europe,Salesperson_4,Won
O-702281,2023-06-27,C-5396,201,POS Terminal,Hardware,2,2316,Asia,Salesperson_10,Won
O-702282,2024-01-16,C-2325,102,Analytics Suite,Software,7,9009,Asia,Salesperson_6,Won
O-702283,2024-04-23,C-3359,101,CRM Pro,Software,14,0,Asia,Salesperson_1,Won
O-702284,2023-09-21,C-2280,102,Analytics Suite,Software,15,5610,North America,Salesperson_2,Won
O-702285,2024-09-15,C-1618,103,Sales Booster,Software,3,1986,Europe,Salesperson_7,Won
O-702286,2023-07-02,C-5886,103,Sales Booster,Software,12,13704,Europe,Salesperson_7,Won
O-702287,2023-07-26,C-1310,201,POS Terminal,Hardware,13,10985,Asia,Salesperson_6,Won
O-702288,2024-09-12,C-3303,103,Sales Booster,Software,13,16094,Asia,Salesperson_11,Won
O-702289,2024-12-17,C-1429,101,CRM Pro,Software,11,5060,Asia,Salesperson_5,Won
O-702290,2023-11-06,C-1266,201,POS Terminal,Hardware,13,17316,Europe,Salesperson_6,Won
O-702291,2023-01-16,C-1268,103,Sales Booster,Software,5,2635,North America,Salesperson_2,Won
O-702292,2023-03-21,C-4333,101,CRM Pro,Software,15,0,North America,Salesperson_5,Won
O-702293,2024-05-15,C-4019,103,Sales Booster,Software,6,7470,North America,Salesperson_5,Won
O-702294,2023-03-24,C-1701,103,Sales Booster,Software,13,10283,Europe,Salesperson_10,Won
O-702295,2024-05-13,C-5427,103,Sales Booster,Software,12,6936,Europe,Salesperson_11,Won
O-702296,2023-10-18,C-1244,103,Sales Booster,Software,1,906,North America,Salesperson_2,Won
O-702297,2023-01-18,C-5659,102,Analytics Suite,Software,5,253930,North America,Salesperson_11,Won
O-702298,2024-06-17,C-2107,101,CRM Pro,Software,7,3458,Asia,Salesperson_7,Won
O-702299,2024-12-09,C-4141,102,Analytics Suite,Software,10,638550,Asia,Salesperson_3,Won
O-702300,2023-08-19,C-3510,102,Analytics Suite,Software,8,2424,North America,Salesperson_5,Won
O-702301,2023-03-24,C-4741,101,CRM Pro,Software,6,4194,Asia,Salesperson_2,Won
O-702302,2023-08-24,C-3296,201,POS Terminal,Hardware,3,1374,Europe,Salesperson_9,Won
O-702303,2024-02-25,C-4445,102,Analytics Suite,Software,10,-4550,North America,Salesperson_7,Won
O-702304,2024-04-20,C-5092,102,Analytics Suite,Software,5,3050,Asia,Salesperson_7,Won
O-702305,2024-03-28,C-3874,201,POS Terminal,Hardware,8,3144,Asia,Salesperson_10,Won
O-702306,2023-11-04,C-1479,102,Analytics Suite,Software,5,4385,Asia,Salesperson_10,Won
O-702307,2023-05-24,C-4215,101,CRM Pro,Software,15,20640,Europe,Salesperson_2,Won
O-702308,2023-12-11,C-3440,103,Sales Booster,Software,14,10388,North America,Salesperson_9,Won
O-702309,2024-08-22,C-3806,101,CRM Pro,Software,10,5140,North America,Salesperson_9,Won
O-702310,2023-02-28,C-5738,101,CRM Pro,Software,13,15158,Europe,Salesperson_2,Won
O-702311,2023-02-17,C-5738,103,Sales Booster,Software,1,589,North America,Salesperson_8,Won
O-702312,2024-05-17,C-2371,103,Sales Booster,Software,4,4536,North America,Salesperson_4,Won
O-702313,2023-03-14,C-2474,101,CRM Pro,Software,15,13785,Europe,Salesperson_4,Won
O-702314,2023-06-14,C-1144,101,CRM Pro,Software,1,413,North America,Salesperson_7,Won
O-702315,2024-11-03,C-4401,103,Sales Booster,Software,8,3496,Asia,Salesperson_11,Won
O-702316,2023-09-05,C-4811,101,CRM Pro,Software,6,7248,Europe,Salesperson_7,Won
O-702317,2023-07-22,C-1511,201,POS Terminal,Hardware,8,9880,Asia,Salesperson_3,Won
O-702318,2024-11-04,C-3656,102,Analytics Suite,Software,5,2800,Asia,Salesperson_9,Won
O-702319,2024-06-19,C-2671,103,Sales Booster,Software,4,3136,Europe,Salesperson_7,Won
O-702320,2023-11-27,C-1343,102,Analytics Suite,Software,10,11920,North America,Salesperson_7,Won
O-702321,2024-07-13,C-4354,201,POS Terminal,Hardware,3,-3837,Asia,Salesperson_7,Won
O-702322,2024-02-28,C-4640,103,Sales Booster,Software,1,486,Asia,Salesperson_4,Won
O-702323,2024-01-15,C-4293,201,POS Terminal,Hardware,8,7600,Europe,Salesperson_4,Won
O-702324,2023-09-12,C-4975,101,CRM Pro,Software,14,8694,North America,Salesperson_9,Won
O-702325,2023-05-28,C-4254,102,Analytics Suite,Software,3,2001,North America,Salesperson_8,Won
O-702326,2023-06-28,C-4037,103,Sales Booster,Software,6,8232,North America,Salesperson_2,Won
O-702327,2024-10-18,C-2975,201,POS Terminal,Hardware,3,0,North America,Salesperson_5,Won
O-702328,2024-04-26,C-3237,201,POS Terminal,Hardware,8,4528,Europe,Salesperson_7,Won
O-702329,2023-07-20,C-4082,201,POS Terminal,Hardware,15,18405,Asia,Salesperson_10,Won
O-702330,2024-11-09,C-5172,101,CRM Pro,Software,3,3174,North America,Salesperson_7,Won
O-702331,2023-07-16,C-3663,101,CRM Pro,Software,1,1056,North America,Salesperson_7,Won
O-702332,2024-09-01,C-2999,103,Sales Booster,Software,3,1347,Europe,Salesperson_2,Won
O-702333,2023-12-07,C-3283,103,Sales Booster,Software,4,5288,Asia,Salesperson_3,Won
O-702334,2024-01-19,C-2945,103,Sales Booster,Software,5,6780,Europe,Salesperson_2,Won
O-702335,2024-02-28,C-5172,101,CRM Pro,Software,8,10600,North America,Salesperson_10,Won
O-702336,2023-01-26,C-1785,103,Sales Booster,Software,1,637,Europe,Salesperson_6,Won
O-702337,2023-12-07,C-5830,101,CRM Pro,Software,15,16965,North America,Salesperson_3,Won
O-702338,2023-08-29,C-3136,102,Analytics Suite,Software,8,11488,North America,Salesperson_3,Won
O-702339,2023-10-28,C-3733,102,Analytics Suite,Software,2,1078,Asia,Salesperson_2,Won
O-702340,2024-06-01,C-1625,101,CRM Pro,Software,5,1735,Europe,Salesperson_9,Won
O-702341,2024-06-01,C-1666,103,Sales Booster,Software,8,471408,Europe,Salesperson_1,Won
O-702342,2024-10-26,C-4008,101,CRM Pro,Software,6,6288,Europe,Salesperson_8,Won
O-702343,2024-05-16,C-4653,101,CRM Pro,Software,14,11746,Asia,Salesperson_7,Won
O-702344,2024-06-27,C-5586,103,Sales Booster,Software,3,1917,North America,Salesperson_6,Won
O-702345,2024-02-15,C-3993,201,POS Terminal,Hardware,3,4440,Asia,Salesperson_6,Won
O-702346,2023-04-22,C-5506,201,POS Terminal,Hardware,8,-6912,Asia,Salesperson_4,Won
O-702347,2023-03-18,C-4825,101,CRM Pro,Software,3,2223,Asia,Salesperson_3,Won
O-702348,2023-03-11,C-4048,102,Analytics Suite,Software,6,1266,North America,Salesperson_6,Won
O-702349,2024-05-04,C-1059,201,POS Terminal,Hardware,7,8134,Europe,Salesperson_9,Won
O-702350,2024-07-15,C-1290,201,POS Terminal,Hardware,12,16020,Europe,Salesperson_9,Won
O-702351,2023-08-15,C-1012,102,Analytics Suite,Software,13,450996,Asia,Salesperson_3,Won
O-702352,2023-03-12,C-5689,102,Analytics Suite,Software,1,497,Europe,Salesperson_1,Won
O-702353,2024-12-28,C-3371,102,Analytics Suite,Software,11,4213,North America,Salesperson_4,Won
O-702354,2023-09-22,C-3905,201,POS Terminal,Hardware,15,5655,Asia,Salesperson_8,Won
O-702355,2024-08-14,C-1480,103,Sales Booster,Software,14,9422,Asia,Salesperson_10,Won
O-702356,2023-04-09,C-3357,201,POS Terminal,Hardware,14,8708,North America,Salesperson_4,Won
O-702357,2024-09-25,C-2456,103,Sales Booster,Software,13,7046,Europe,Salesperson_3,Won
O-702358,2023-03-19,C-5198,201,POS Terminal,Hardware,13,12909,North America,Salesperson_8,Won
O-702359,2024-03-16,C-1233,102,Analytics Suite,Software,13,-14651,Europe,Salesperson_2,Won
O-702360,2023-01-29,C-4366,101,CRM Pro,Software,7,6090,Asia,Salesperson_9,Won
O-702361,2024-03-15,C-4881,101,CRM Pro,Software,2,-2682,Asia,Salesperson_7,Won
O-702362,2024-06-15,C-4227,101,CRM Pro,Software,12,3948,Asia,Salesperson_7,Won
O-702363,2024-05-25,C-3889,101,CRM Pro,Software,11,15015,Europe,Salesperson_8,Won
O-702364,2023-05-18,C-2634,101,CRM Pro,Software,1,329,Europe,Salesperson_6,Won
O-702365,2023-12-05,C-1171,103,Sales Booster,Software,6,6516,Europe,Salesperson_11,Won
O-702366,2023-04-26,C-1642,102,Analytics Suite,Software,14,3388,Asia,Salesperson_4,Won
O-702367,2023-11-14,C-4521,102,Analytics Suite,Software,9,-3528,Europe,Salesperson_5,Won
O-702368,2024-11-23,C-3618,102,Analytics Suite,Software,14,18312,Asia,Salesperson_5,Won
O-702369,2024-07-13,C-5972,103,Sales Booster,Software,2,1340,Asia,Salesperson_7,Won
O-702370,2024-12-13,C-3569,201,POS Terminal,Hardware,6,2460,Europe,Salesperson_4,Won
O-702371,2024-03-26,C-4573,201,POS Terminal,Hardware,6,6786,Asia,Salesperson_1,Won
O-702372,2023-08-24,C-5430,101,CRM Pro,Software,6,7308,Asia,Salesperson_6,Won
O-702373,2023-12-31,C-3537,201,POS Terminal,Hardware,10,12620,Asia,Salesperson_7,Won
O-702374,2024-08-15,C-5406,101,CRM Pro,Software,5,5665,Asia,Salesperson_2,Won
O-702375,2024-09-16,C-4102,102,Analytics Suite,Software,3,122463,Asia,Salesperson_4,Won
O-702376,2023-03-07,C-3018,201,POS Terminal,Hardware,15,14505,Europe,Salesperson_5,Won
O-702377,2023-03-27,C-3661,201,POS Terminal,Hardware,6,6474,North America,Salesperson_11,Won
O-702378,2023-09-10,C-4074,101,CRM Pro,Software,9,8289,Europe,Salesperson_11,Won
O-702379,2024-07-07,C-1089,102,Analytics Suite,Software,6,1998,Europe,Salesperson_8,Won
O-702380,2023-08-10,C-4908,101,CRM Pro,Software,15,18630,Asia,Salesperson_7,Won
O-702381,2023-03-10,C-1328,103,Sales Booster,Software,12,6780,Asia,Salesperson_1,Won
O-702382,2023-04-26,C-2577,102,Analytics Suite,Software,3,1539,Europe,Salesperson_2,Won
O-702383,2024-12-01,C-5616,201,POS Terminal,Hardware,15,0,North America,Salesperson_5,Won
O-702384,2023-10-12,C-4274,201,POS Terminal,Hardware,8,4632,Asia,Salesperson_5,Won
O-702385,2023-06-17,C-3636,102,Analytics Suite,Software,12,7764,Europe,Salesperson_6,Won
O-702386,2023-08-05,C-4088,103,Sales Booster,Software,8,11120,Europe,Salesperson_8,Won
O-702387,2024-04-03,C-1190,103,Sales Booster,Software,10,4860,Asia,Salesperson_9,Won
O-702388,2024-01-30,C-1085,201,POS Terminal,Hardware,8,8272,Asia,Salesperson_10,Won
O-702389,2024-09-25,C-3030,101,CRM Pro,Software,3,-3171,Asia,Salesperson_5,Won
O-702390,2024-04-24,C-1095,101,CRM Pro,Software,3,0,Asia,Salesperson_3,Won
O-702391,2024-02-12,C-4183,102,Analytics Suite,Software,7,1512,Asia,Salesperson_8,Won
O-702392,2023-09-17,C-3627,201,POS Terminal,Hardware,6,4632,Europe,Salesperson_4,Won
O-702393,2024-05-05,C-1277,103,Sales Booster,Software,14,4102,Europe,Salesperson_6,Won
O-702394,2024-05-22,C-3288,101,CRM Pro,Software,13,12558,North America,Salesperson_11,Won
O-702395,2023-09-11,C-3682,103,Sales Booster,Software,1,749,Europe,Salesperson_4,Won
O-702396,2024-07-18,C-2966,201,POS Terminal,Hardware,13,11245,Europe,Salesperson_9,Won
O-702397,2024-09-11,C-5189,201,POS Terminal,Hardware,10,8020,Europe,Salesperson_9,Won
O-702398,2023-10-19,C-4880,101,CRM Pro,Software,1,1067,Asia,Salesperson_4,Won
O-702399,2024-10-29,C-4158,103,Sales Booster,Software,11,15543,Asia,Salesperson_9,Won
O-702400,2024-02-29,C-4028,201,POS Terminal,Hardware,8,640224,Asia,Salesperson_10,Won
O-702401,2024-10-19,C-1917,101,CRM Pro,Software,2,2366,Europe,Salesperson_10,Won
O-702402,2024-11-10,C-2964,103,Sales Booster,Software,1,830,Europe,Salesperson_11,Won
O-702403,2024-06-15,C-3044,103,Sales Booster,Software,11,0,Europe,Salesperson_8,Won
O-702404,2023-05-24,C-5868,102,Analytics Suite,Software,5,1870,Europe,Salesperson_3,Won
O-702405,2024-11-27,C-1033,201,POS Terminal,Hardware,7,5481,Asia,Salesperson_10,Won
O-702406,2024-07-15,C-1409,103,Sales Booster,Software,14,13146,Europe,Salesperson_9,Won
O-702407,2023-03-29,C-2285,201,POS Terminal,Hardware,12,11340,Europe,Salesperson_5,Won
O-702408,2023-05-11,C-3830,102,Analytics Suite,Software,3,2262,North America,Salesperson_1,Won
O-702409,2023-02-21,C-4129,102,Analytics Suite,Software,2,1424,North America,Salesperson_2,Won
O-702410,2024-05-03,C-5968,201,POS Terminal,Hardware,2,640,North America,Salesperson_10,Won
O-702411,2023-08-24,C-5018,201,POS Terminal,Hardware,9,9774,North America,Salesperson_3,Won
O-702412,2023-10-27,C-5716,201,POS Terminal,Hardware,4,5852,Europe,Salesperson_9,Won
O-702413,2024-10-23,C-5161,103,Sales Booster,Software,14,13552,Asia,Salesperson_3,Won
O-702414,2024-07-29,C-2309,103,Sales Booster,Software,15,17460,Europe,Salesperson_11,Won
O-702415,2024-02-21,C-4617,201,POS Terminal,Hardware,11,10340,Asia,Salesperson_9,Won
O-702416,2023-06-16,C-3449,102,Analytics Suite,Software,9,4815,Asia,Salesperson_2,Won
O-702417,2024-11-14,C-3980,201,POS Terminal,Hardware,12,9576,Europe,Salesperson_5,Won
O-702418,2024-03-04,C-4369,102,Analytics Suite,Software,11,6732,Asia,Salesperson_6,Won
O-702419,2023-03-10,C-5566,101,CRM Pro,Software,6,3228,Europe,Salesperson_4,Won
O-702420,2023-06-02,C-4766,101,CRM Pro,Software,4,4660,Europe,Salesperson_11,Won
O-702421,2023-09-20,C-2116,101,CRM Pro,Software,14,15218,North America,Salesperson_7,Won
O-702422,2024-03-26,C-4659,103,Sales Booster,Software,2,1244,North America,Salesperson_5,Won
O-702423,2023-08-15,C-5559,201,POS Terminal,Hardware,14,0,Europe,Salesperson_7,Won
O-702424,2023-10-26,C-2376,103,Sales Booster,Software,13,-9022,Asia,Salesperson_4,Won
O-702425,2023-11-22,C-5282,101,CRM Pro,Software,13,8398,Asia,Salesperson_4,Won
O-702426,2024-05-20,C-5890,201,POS Terminal,Hardware,1,699,Asia,Salesperson_4,Won
O-702427,2024-08-26,C-4928,103,Sales Booster,Software,13,7150,North America,Salesperson_3,Won
O-702428,2024-03-09,C-4479,101,CRM Pro,Software,1,823,North America,Salesperson_7,Won
O-702429,2023-04-02,C-2137,102,Analytics Suite,Software,8,5656,Asia,Salesperson_9,Won
O-702430,2024-02-25,C-4307,201,POS Terminal,Hardware,4,310352,North America,Salesperson_5,Won
O-702431,2024-12-13,C-5953,102,Analytics Suite,Software,1,0,North America,Salesperson_11,Won
O-702432,2023-09-03,C-4733,102,Analytics Suite,Software,10,7230,North America,Salesperson_8,Won
O-702433,2024-11-04,C-3493,103,Sales Booster,Software,10,4870,Asia,Salesperson_4,Won
O-702434,2023-11-09,C-5938,102,Analytics Suite,Software,14,19404,North America,Salesperson_5,Won
O-702435,2023-11-13,C-2469,201,POS Terminal,Hardware,7,7455,Europe,Salesperson_8,Won
O-702436,2023-04-28,C-1600,103,Sales Booster,Software,9,-10845,Europe,Salesperson_9,Won
O-702437,2023-12-07,C-4559,103,Sales Booster,Software,14,15078,Asia,Salesperson_10,Won
O-702438,2024-06-01,C-1252,201,POS Terminal,Hardware,14,5082,Europe,Salesperson_10,Won
O-702439,2024-04-24,C-3837,103,Sales Booster,Software,1,1492,North America,Salesperson_6,Won
O-702440,2024-11-10,C-2536,201,POS Terminal,Hardware,1,363,Asia,Salesperson_9,Won
O-702441,2023-11-04,C-3536,102,Analytics Suite,Software,15,20385,North America,Salesperson_6,Won
O-702442,2024-01-23,C-3346,101,CRM Pro,Software,10,13470,Asia,Salesperson_10,Won
O-702443,2023-01-13,C-3234,103,Sales Booster,Software,14,12306,Asia,Salesperson_3,Won
O-702444,2024-12-04,C-3272,101,CRM Pro,Software,5,2640,Europe,Salesperson_10,Won
O-702445,2024-10-29,C-5322,201,POS Terminal,Hardware,6,5658,Asia,Salesperson_4,Won
O-702446,2023-12-20,C-2297,102,Analytics Suite,Software,12,11532,North America,Salesperson_3,Won
O-702447,2024-10-27,C-3189,102,Analytics Suite,Software,9,6102,Asia,Salesperson_4,Won
O-702448,2024-10-29,C-5493,103,Sales Booster,Software,3,3099,Asia,Salesperson_6,Won
O-702449,2023-08-21,C-5444,102,Analytics Suite,Software,15,15675,Europe,Salesperson_6,Won
O-702450,2023-09-04,C-5331,101,CRM Pro,Software,1,1271,Europe,Salesperson_8,Won
O-702451,2024-07-11,C-3059,201,POS Terminal,Hardware,4,844,North America,Salesperson_6,Won
O-702452,2024-12-14,C-5908,201,POS Terminal,Hardware,10,5120,Europe,Salesperson_7,Won
O-702453,2024-11-28,C-2986,101,CRM Pro,Software,14,19334,North America,Salesperson_8,Won
O-702454,2024-04-11,C-3758,101,CRM Pro,Software,5,0,Asia,Salesperson_7,Won
O-702455,2024-10-01,C-1689,103,Sales Booster,Software,7,-9695,Asia,Salesperson_11,Won
O-702456,2024-10-20,C-1390,201,POS Terminal,Hardware,1,-932,North America,Salesperson_5,Won
O-702457,2024-01-09,C-4220,201,POS Terminal,Hardware,7,5537,North America,Salesperson_2,Won
O-702458,2023-10-09,C-4166,101,CRM Pro,Software,10,5530,Asia,Salesperson_1,Won
O-702459,2024-01-05,C-3670,103,Sales Booster,Software,11,8932,Europe,Salesperson_9,Won
O-702460,2024-10-31,C-1049,101,CRM Pro,Software,2,2866,North America,Salesperson_1,Won
O-702461,2024-12-01,C-1543,101,CRM Pro,Software,9,-463680,Asia,Salesperson_3,Won
O-702462,2023-01-23,C-3265,103,Sales Booster,Software,5,5390,Asia,Salesperson_11,Won
O-702463,2024-11-05,C-2284,103,Sales Booster,Software,10,9320,Asia,Salesperson_7,Won
O-702464,2024-12-17,C-2441,102,Analytics Suite,Software,11,5709,Europe,Salesperson_3,Won
O-702465,2024-03-11,C-3931,101,CRM Pro,Software,12,11808,Asia,Salesperson_7,Won
O-702466,2023-02-07,C-4672,201,POS Terminal,Hardware,8,-7704,Europe,Salesperson_10,Won
O-702467,2023-07-01,C-1926,101,CRM Pro,Software,9,2016,Europe,Salesperson_3,Won
O-702468,2023-08-21,C-2999,101,CRM Pro,Software,12,14580,Europe,Salesperson_10,Won
O-702469,2024-12-24,C-1085,103,Sales Booster,Software,10,13440,North America,Salesperson_4,Won
O-702470,2024-03-12,C-1452,103,Sales Booster,Software,7,7966,Asia,Salesperson_9,Won
O-702471,2024-10-04,C-2098,101,CRM Pro,Software,15,11625,Europe,Salesperson_4,Won
O-702472,2024-07-03,C-5636,201,POS Terminal,Hardware,10,11290,Asia,Salesperson_7,Won
O-702473,2023-02-23,C-2630,101,CRM Pro,Software,10,2920,North America,Salesperson_9,Won
O-702474,2024-01-27,C-2079,101,CRM Pro,Software,13,8125,Europe,Salesperson_3,Won
O-702475,2024-02-10,C-3370,201,POS Terminal,Hardware,12,6360,Europe,Salesperson_8,Won
O-702476,2024-08-08,C-3620,201,POS Terminal,Hardware,6,7812,Asia,Salesperson_2,Won
O-702477,2023-12-26,C-2825,102,Analytics Suite,Software,7,5243,North America,Salesperson_8,Won
O-702478,2024-04-07,C-2566,101,CRM Pro,Software,14,19390,Asia,Salesperson_10,Won
O-702479,2023-12-20,C-1293,102,Analytics Suite,Software,6,8568,Europe,Salesperson_5,Won
O-702480,2023-09-27,C-1900,101,CRM Pro,Software,6,0,Asia,Salesperson_4,Won
O-702481,2023-07-04,C-5759,102,Analytics Suite,Software,7,6069,North America,Salesperson_7,Won
O-702482,2024-11-07,C-1460,103,Sales Booster,Software,3,3585,Europe,Salesperson_5,Won
O-702483,2023-02-26,C-3937,101,CRM Pro,Software,2,-728,Asia,Salesperson_3,Won
O-702484,2023-02-23,C-4213,201,POS Terminal,Hardware,9,2844,Asia,Salesperson_6,Won
O-702485,2023-05-02,C-2046,103,Sales Booster,Software,7,9793,North America,Salesperson_3,Won
O-702486,2023-10-25,C-2205,103,Sales Booster,Software,10,5260,Europe,Salesperson_8,Won
O-702487,2024-04-24,C-2871,101,CRM Pro,Software,15,15405,North America,Salesperson_2,Won
O-702488,2024-01-13,C-4649,103,Sales Booster,Software,2,1244,Europe,Salesperson_2,Won
O-702489,2023-11-13,C-4870,103,Sales Booster,Software,3,3321,North America,Salesperson_7,Won
O-702490,2024-04-10,C-3233,103,Sales Booster,Software,3,3660,North America,Salesperson_6,Won
O-702491,2023-07-29,C-5669,201,POS Terminal,Hardware,4,3108,Europe,Salesperson_1,Won
O-702492,2024-03-08,C-4168,101,CRM Pro,Software,13,19058,North America,Salesperson_4,Won
O-702493,2023-09-29,C-2237,102,Analytics Suite,Software,15,-6375,North America,Salesperson_10,Won
O-702494,2024-08-07,C-4135,101,CRM Pro,Software,4,3532,North America,Salesperson_3,Won
O-702495,2024-10-23,C-5564,103,Sales Booster,Software,14,7616,North America,Salesperson_1,Won
O-702496,2023-09-15,C-2007,101,CRM Pro,Software,13,12909,Asia,Salesperson_3,Won
