order_id,order_date,customer_id,product_name,category,region,channel,units,revenue,stage
O-902103,2023-07-21,C-3647,Analytics Suite,Soft ware,north america,inbound,13,11492,Won
O-902104,2023-07-31,C-4238,CRM Pro,Hardware,NA,out bound,14,21014,Won
O-902105,2023-09-27,C-6211,POS Terminal,Hardware,NA,Partner,14,21994,Won
O-902106,2023-08-27,C-3305,AnalyticsSuite,software,EU,OUTBOUND,2,3322,Won
O-902107,2024-02-18,C-4220,POS Terminal,Hardware,asia,OUTBOUND,8,12512,Won
O-902108,2024-01-12,C-3305,CRM-Pro,software,North-America,In-bound,11,14146,Won
O-902109,2023-12-06,C-3044,POS Terminal,Hard ware,EU,partner,4,7176,Won
O-902110,2023-04-01,C-2502,AnalyticsSuite,Soft ware,Europe,inbound,3,1953,Won
O-902111,2023-08-13,C-3918,POS-Terminal,Hardware,EU,OUTBOUND,5,6975,Won
O-902112,2024-08-08,C-1568,AnalyticsSuite,hardware,EU,OUTBOUND,1,1036,Won
O-902113,2023-01-17,C-2558,AnalyticsSuite,hardware,NA,Inbound,9,8226,Won
O-902114,2024-03-08,C-1158,POS Terminal,Hard ware,north america,inbound,13,9100,Won
O-902115,2024-10-27,C-3181,POS-Terminal,Hardware,North-America,inbound,12,5868,Won
O-902116,2024-09-04,C-6251,POS Terminal,software,Asia,Inbound,15,24240,Won
O-902117,2023-09-05,C-6251,Analytics Suite,hardware,Asia,inbound,1,947,Won
O-902118,2024-06-14,C-4605,POS Terminal,Hard ware,APAC,inbound,4,5204,Won
O-902119,2024-03-01,C-5217,POS Terminal,software,North America,In-bound,3,5061,Won
O-902120,2024-08-14,C-2485,POS Terminal,Soft ware,Europe,Partner,5,2240,Won
O-902121,2023-04-09,C-3446,Analytics Suite,Hard ware,north america,In-bound,2,3068,Won
O-902122,2023-10-10,C-6415,POS-Terminal,Software,APAC,OUTBOUND,6,6264,Won
O-902123,2023-11-12,C-6581,CRM Pro,Hardware,APAC,inbound,9,17379,Won
O-902124,2024-02-08,C-1517,CRM-Pro,Soft ware,North-America,inbound,14,14826,Won
O-902125,2024-05-31,C-6960,CRM Pro,hardware,europe,partner,11,19393,Won
O-902126,2024-05-13,C-3933,POS-Terminal,software,asia,In-bound,3,3021,Won
O-902127,2023-03-12,C-2870,POS Terminal,Hard ware,North-America,Outbound,8,8048,Won
O-902128,2023-09-09,C-5549,Analytics Suite,Hardware,EU,Inbound,10,16950,Won
O-902129,2023-01-16,C-6381,CRM-Pro,Soft ware,APAC,Partner,12,13776,Won
O-902130,2023-01-05,C-5281,CRM Pro,Hardware,APAC,Partner,6,5010,Won
O-902131,2024-12-20,C-5054,Analytics Suite,hardware,north america,Outbound,7,13055,Won
O-902132,2023-01-24,C-3653,Analytics Suite,Soft ware,APAC,out bound,8,13336,Won
O-902133,2024-09-02,C-2380,Analytics Suite,Soft ware,Europe,out bound,5,7760,Won
O-902134,2023-10-16,C-1603,CRM Pro,hardware,EU,partner,6,2220,Won
O-902135,2023-12-23,C-3926,AnalyticsSuite,Hard ware,Europe,Outbound,12,5520,Won
O-902136,2024-09-15,C-3140,CRM Pro,Hard ware,Asia,Inbound,7,13720,Won
O-902137,2024-03-11,C-6690,POS Terminal,Hard ware,Asia,partner,15,25170,Won
O-902138,2024-06-03,C-5050,AnalyticsSuite,hardware,APAC,Outbound,2,2044,Won
O-902139,2024-08-09,C-2672,Analytics Suite,Hardware,N. America,Partner,15,21750,Won
O-902140,2024-08-08,C-1797,CRM Pro,Hardware,Asia,Inbound,4,4444,Won
O-902141,2023-02-11,C-1468,POS Terminal,Hard ware,North America,inbound,4,7632,Won
O-902142,2023-06-08,C-3034,Analytics Suite,Soft ware,north america,partner,4,3548,Won
O-902143,2024-09-26,C-4806,AnalyticsSuite,software,north america,inbound,15,20520,Won
O-902144,2024-06-30,C-6123,CRM-Pro,Soft ware,Europe,inbound,2,1614,Won
O-902145,2024-11-03,C-5199,Analytics Suite,Soft ware,N. America,inbound,15,4650,Won
O-902146,2023-02-28,C-4000,POS Terminal,Soft ware,North-America,In-bound,5,3340,Won
O-902147,2024-11-03,C-3320,POS-Terminal,software,EU,Outbound,2,736,Won
O-902148,2023-10-09,C-3043,Analytics Suite,Hardware,asia,inbound,10,14050,Won
O-902149,2023-06-07,C-4716,POS Terminal,software,europe,partner,14,7070,Won
O-902150,2023-04-10,C-6966,CRM Pro,Hardware,Europe,OUTBOUND,10,12440,Won
O-902151,2023-01-18,C-1922,AnalyticsSuite,software,Asia,partner,9,10827,Won
O-902152,2023-08-13,C-6199,POS-Terminal,hardware,North-America,In-bound,15,28545,Won
O-902153,2024-01-05,C-4184,CRM-Pro,software,NA,In-bound,1,1914,Won
O-902154,2023-05-13,C-2930,CRM-Pro,Hard ware,EU,Partner,12,16188,Won
O-902155,2024-12-14,C-2868,POS-Terminal,software,Asia,inbound,11,9152,Won
O-902156,2024-08-23,C-4624,POS Terminal,Soft ware,europe,partner,9,12276,Won
O-902157,2024-03-04,C-2984,POS Terminal,Hard ware,NA,In-bound,15,19110,Won
O-902158,2023-09-15,C-1916,Analytics Suite,Hard ware,North America,Outbound,8,13360,Won
O-902159,2024-10-07,C-5171,POS-Terminal,Hard ware,North America,Inbound,1,736,Won
O-902160,2023-05-09,C-2373,AnalyticsSuite,Soft ware,N. America,inbound,11,14586,Won
O-902161,2024-12-22,C-1203,AnalyticsSuite,hardware,Asia,partner,7,7112,Won
O-902162,2023-11-07,C-2149,POS-Terminal,hardware,APAC,partner,5,2810,Won
O-902163,2024-04-19,C-1595,Analytics Suite,Software,asia,Inbound,6,4914,Won
O-902164,2023-09-28,C-4629,Analytics Suite,Hardware,Asia,Outbound,12,15036,Won
O-902165,2024-05-21,C-5083,POS-Terminal,Soft ware,EU,Outbound,1,896,Won
O-902166,2023-05-12,C-2150,POS Terminal,Hardware,North America,Inbound,4,7592,Won
O-902167,2023-11-04,C-3656,CRM-Pro,Soft ware,North America,partner,12,12780,Won
O-902168,2024-07-23,C-5537,POS Terminal,software,N. America,Outbound,8,12712,Won
O-902169,2024-10-19,C-6140,POS Terminal,hardware,asia,inbound,9,3303,Won
O-902170,2024-05-13,C-4657,CRM Pro,Hardware,North America,Inbound,1,1997,Won
O-902171,2024-04-24,C-3589,Analytics Suite,Soft ware,N. America,inbound,9,11142,Won
O-902172,2024-06-08,C-4103,AnalyticsSuite,Hard ware,asia,Inbound,13,14625,Won
O-902173,2023-08-24,C-6459,Analytics Suite,software,europe,Partner,3,2157,Won
O-902174,2023-08-19,C-5299,Analytics Suite,Software,N. America,Outbound,12,13152,Won
O-902175,2023-04-13,C-4637,AnalyticsSuite,Hardware,Europe,out bound,7,9961,Won
O-902176,2023-12-24,C-5574,AnalyticsSuite,hardware,NA,inbound,13,11271,Won
O-902177,2024-05-28,C-2452,CRM-Pro,Hard ware,asia,Partner,12,21108,Won
O-902178,2024-09-01,C-3065,Analytics Suite,software,North America,Partner,14,21714,Won
O-902179,2024-02-28,C-4563,Analytics Suite,Hardware,EU,Outbound,3,4866,Won
O-902180,2023-11-19,C-2861,Analytics Suite,software,EU,Outbound,6,9642,Won
O-902181,2024-04-06,C-3271,CRM-Pro,Hardware,europe,Outbound,13,15041,Won
O-902182,2023-11-25,C-6365,CRM-Pro,Software,N. America,partner,1,1101,Won
O-902183,2023-10-31,C-6865,CRM Pro,Software,APAC,OUTBOUND,7,5236,Won
O-902184,2024-06-14,C-4912,CRM Pro,hardware,NA,partner,15,29820,Won
O-902185,2024-08-21,C-5262,POS-Terminal,hardware,North-America,partner,4,1720,Won
O-902186,2024-05-04,C-6641,AnalyticsSuite,Hardware,Europe,In-bound,15,15255,Won
O-902187,2024-04-16,C-4862,AnalyticsSuite,Soft ware,N. America,out bound,7,13342,Won
O-902188,2024-05-05,C-3566,POS Terminal,Hardware,North America,partner,13,4368,Won
O-902189,2024-06-07,C-6138,POS Terminal,Hardware,asia,Outbound,10,3150,Won
O-902190,2024-11-21,C-4114,CRM-Pro,software,north america,partner,7,6923,Won
O-902191,2023-09-01,C-6279,POS Terminal,Hard ware,Asia,Outbound,7,12929,Won
O-902192,2024-01-19,C-3355,POS Terminal,Hardware,europe,Outbound,10,12630,Won
O-902193,2024-08-26,C-4868,AnalyticsSuite,software,EU,OUTBOUND,13,7124,Won
O-902194,2024-12-30,C-6729,POS-Terminal,software,north america,out bound,2,3134,Won
O-902195,2023-07-01,C-6381,AnalyticsSuite,Hard ware,NA,inbound,3,1413,Won
O-902196,2023-04-30,C-2702,POS Terminal,Hard ware,europe,Inbound,11,21307,Won
O-902197,2024-01-17,C-2188,Analytics Suite,Soft ware,Asia,In-bound,4,4612,Won
O-902198,2023-05-31,C-6862,CRM Pro,Soft ware,Asia,inbound,6,10242,Won
O-902199,2023-11-19,C-2537,POS-Terminal,Hard ware,N. America,Outbound,2,2028,Won
O-902200,2024-03-23,C-3459,AnalyticsSuite,software,Europe,out bound,8,7472,Won
O-902201,2024-08-21,C-4124,POS-Terminal,Soft ware,NA,In-bound,15,22815,Won
O-902202,2024-08-19,C-4645,POS Terminal,Hardware,North-America,In-bound,7,13825,Won
O-902203,2024-03-11,C-5358,CRM Pro,Hardware,north america,inbound,4,5268,Won
O-902204,2023-11-07,C-1985,CRM-Pro,Software,asia,partner,6,7590,Won
O-902205,2023-12-29,C-1840,AnalyticsSuite,software,NA,partner,9,14607,Won
O-902206,2023-05-26,C-1004,CRM Pro,Soft ware,Europe,out bound,6,2478,Won
O-902207,2024-01-26,C-1451,AnalyticsSuite,Hardware,europe,Inbound,6,5148,Won
O-902208,2023-11-26,C-2122,CRM Pro,Hardware,Europe,Partner,13,23192,Won
O-902209,2023-02-26,C-1944,POS Terminal,Hardware,APAC,OUTBOUND,2,1098,Won
O-902210,2024-05-06,C-3309,Analytics Suite,Software,asia,Partner,7,10052,Won
O-902211,2023-02-19,C-4496,Analytics Suite,Soft ware,NA,Outbound,4,2644,Won
O-902212,2023-03-04,C-1599,CRM-Pro,Hard ware,EU,In-bound,3,3891,Won
O-902213,2023-07-04,C-4613,Analytics Suite,Hard ware,EU,OUTBOUND,6,4902,Won
O-902214,2024-03-13,C-3803,Analytics Suite,Hard ware,N. America,In-bound,13,17342,Won
O-902215,2023-05-05,C-6744,Analytics Suite,Hard ware,europe,Outbound,10,9100,Won
O-902216,2023-11-18,C-2047,POS-Terminal,software,EU,Inbound,2,1842,Won
O-902217,2023-02-17,C-1238,CRM Pro,Hardware,APAC,Partner,9,11151,Won
O-902218,2023-01-27,C-2120,CRM-Pro,hardware,EU,Outbound,8,15432,Won
O-902219,2024-09-04,C-1634,AnalyticsSuite,Hardware,europe,Partner,3,2574,Won
O-902220,2023-09-28,C-6835,CRM Pro,software,North-America,out bound,6,2154,Won
O-902221,2023-06-15,C-4064,AnalyticsSuite,Hard ware,north america,out bound,14,14490,Won
O-902222,2024-10-16,C-2552,Analytics Suite,Hardware,Asia,OUTBOUND,14,9002,Won
O-902223,2024-06-30,C-2446,CRM Pro,hardware,North America,Partner,13,8645,Won
O-902224,2024-08-18,C-5584,Analytics Suite,Hardware,asia,Inbound,5,8360,Won
O-902225,2023-07-05,C-5978,AnalyticsSuite,software,N. America,partner,8,11544,Won
O-902226,2023-04-21,C-4684,CRM-Pro,Hardware,europe,partner,1,956,Won
O-902227,2024-06-05,C-2068,Analytics Suite,Hard ware,Europe,OUTBOUND,5,3510,Won
O-902228,2024-09-03,C-3700,CRM-Pro,hardware,north america,out bound,9,9171,Won
O-902229,2024-01-30,C-4547,CRM Pro,hardware,North America,Outbound,11,16852,Won
O-902230,2024-03-08,C-2790,AnalyticsSuite,hardware,north america,Inbound,5,6115,Won
O-902231,2024-12-30,C-3532,POS Terminal,hardware,Europe,inbound,3,1851,Won
O-902232,2023-06-23,C-5701,POS Terminal,Hardware,NA,out bound,5,2920,Won
O-902233,2024-01-20,C-2976,POS Terminal,hardware,North-America,inbound,3,3618,Won
O-902234,2024-06-20,C-5956,Analytics Suite,Hardware,Europe,out bound,15,5850,Won
O-902235,2023-11-30,C-3026,POS-Terminal,hardware,Europe,Inbound,10,5730,Won
O-902236,2023-06-20,C-3866,POS Terminal,Hard ware,North America,partner,11,3718,Won
O-902237,2023-08-23,C-4385,POS-Terminal,Hardware,EU,inbound,5,2085,Won
O-902238,2024-02-06,C-4658,POS Terminal,Hardware,North America,partner,14,22792,Won
O-902239,2024-01-25,C-2676,CRM Pro,hardware,EU,Outbound,12,22188,Won
O-902240,2023-12-04,C-4655,AnalyticsSuite,Hardware,APAC,Partner,15,10455,Won
O-902241,2023-02-27,C-5542,CRM-Pro,software,EU,Partner,15,26940,Won
O-902242,2023-07-15,C-4219,POS Terminal,Hard ware,NA,Inbound,13,21060,Won
O-902243,2023-09-28,C-5998,AnalyticsSuite,hardware,N. America,OUTBOUND,11,13882,Won
O-902244,2023-09-24,C-2703,POS-Terminal,software,North America,OUTBOUND,13,25909,Won
O-902245,2023-05-30,C-3970,POS-Terminal,hardware,Asia,Inbound,8,4560,Won
O-902246,2023-10-25,C-4587,POS Terminal,Software,europe,Inbound,9,5877,Won
O-902247,2024-07-24,C-5740,CRM-Pro,Soft ware,NA,Inbound,11,17193,Won
O-902248,2024-07-20,C-5418,POS Terminal,Hardware,NA,Partner,10,12880,Won
O-902249,2023-12-04,C-2486,AnalyticsSuite,Hard ware,EU,out bound,15,4530,Won
O-902250,2023-03-22,C-6250,POS-Terminal,hardware,APAC,out bound,9,10890,Won
O-902251,2024-01-05,C-2566,AnalyticsSuite,software,europe,inbound,6,1884,Won
O-902252,2023-07-14,C-1305,POS-Terminal,software,North-America,inbound,14,4788,Won
O-902253,2023-05-22,C-4252,Analytics Suite,Hardware,NA,Partner,5,2120,Won
O-902254,2023-07-10,C-5602,AnalyticsSuite,Software,north america,OUTBOUND,12,6000,Won
O-902255,2023-09-06,C-5570,POS-Terminal,Software,north america,Outbound,1,1651,Won
O-902256,2023-09-07,C-6577,POS-Terminal,hardware,asia,In-bound,4,4976,Won
O-902257,2024-08-03,C-1384,CRM-Pro,software,North America,inbound,12,3864,Won
O-902258,2024-07-09,C-2612,POS Terminal,Soft ware,asia,Inbound,15,23730,Won
O-902259,2024-10-03,C-1965,CRM-Pro,Software,North America,inbound,9,14022,Won
O-902260,2023-06-30,C-2983,POS-Terminal,hardware,EU,Inbound,12,4872,Won
O-902261,2024-08-14,C-5264,AnalyticsSuite,software,APAC,Inbound,10,4540,Won
O-902262,2024-06-08,C-2415,AnalyticsSuite,Hard ware,north america,Inbound,14,6538,Won
O-902263,2024-08-01,C-1646,Analytics Suite,Soft ware,APAC,Inbound,8,10040,Won
O-902264,2024-01-04,C-3073,POS Terminal,software,North America,Partner,14,16184,Won
O-902265,2024-04-02,C-3076,CRM-Pro,hardware,North-America,Inbound,11,15268,Won
O-902266,2023-01-06,C-6335,POS-Terminal,hardware,Asia,Partner,12,6060,Won
O-902267,2024-03-08,C-3057,Analytics Suite,Hard ware,north america,partner,2,2078,Won
O-902268,2024-08-07,C-2184,Analytics Suite,Software,North America,Inbound,10,14420,Won
O-902269,2024-01-20,C-1834,Analytics Suite,Hard ware,europe,In-bound,5,1965,Won
O-902270,2024-09-06,C-4754,POS Terminal,hardware,north america,OUTBOUND,6,3666,Won
O-902271,2024-09-21,C-4273,Analytics Suite,Soft ware,Asia,Inbound,15,15555,Won
O-902272,2023-09-04,C-3230,POS Terminal,Software,Europe,Inbound,4,5240,Won
O-902273,2023-07-17,C-4631,Analytics Suite,Hard ware,Asia,out bound,15,6915,Won
O-902274,2023-06-15,C-1435,AnalyticsSuite,Software,NA,In-bound,9,15804,Won
O-902275,2024-11-23,C-1275,POS-Terminal,Soft ware,NA,Partner,1,555,Won
O-902276,2024-04-06,C-3077,CRM Pro,Soft ware,Europe,Partner,10,14330,Won
O-902277,2023-05-15,C-4861,CRM Pro,hardware,EU,OUTBOUND,1,504,Won
O-902278,2024-04-13,C-4715,Analytics Suite,Software,North America,OUTBOUND,2,1484,Won
O-902279,2024-08-18,C-1980,CRM-Pro,Hardware,NA,Inbound,4,3984,Won
O-902280,2024-08-26,C-1267,Analytics Suite,Hardware,North-America,Inbound,6,6228,Won
O-902281,2024-04-25,C-4383,CRM-Pro,Software,N. America,OUTBOUND,12,7560,Won
O-902282,2023-07-08,C-4951,POS-Terminal,Soft ware,Europe,partner,3,1458,Won
O-902283,2024-04-06,C-5821,Analytics Suite,Hard ware,NA,Outbound,7,2261,Won
O-902284,2024-07-18,C-3315,POS Terminal,Software,NA,Outbound,4,7952,Won
O-902285,2024-12-28,C-3320,POS-Terminal,hardware,Europe,Partner,1,1031,Won
O-902286,2023-11-04,C-3471,CRM-Pro,Hard ware,europe,out bound,5,2930,Won
O-902287,2023-04-14,C-4007,POS-Terminal,Hardware,APAC,Partner,8,13992,Won
O-902288,2024-04-25,C-4667,POS Terminal,software,EU,partner,3,3738,Won
O-902289,2024-03-13,C-1179,POS-Terminal,Hardware,asia,inbound,2,2222,Won
O-902290,2023-07-07,C-6422,POS-Terminal,software,North-America,Partner,9,8802,Won
O-902291,2024-09-04,C-1051,POS-Terminal,Hard ware,North America,out bound,4,6744,Won
O-902292,2023-11-14,C-6274,CRM Pro,Hard ware,europe,out bound,9,10278,Won
O-902293,2023-05-01,C-4608,AnalyticsSuite,Hardware,Europe,Inbound,15,21615,Won
O-902294,2024-02-06,C-2264,POS Terminal,Hardware,APAC,inbound,15,14520,Won
O-902295,2023-02-28,C-2145,CRM Pro,Software,Asia,out bound,12,15108,Won
O-902296,2023-07-14,C-1516,CRM-Pro,software,europe,Inbound,5,8835,Won
O-902297,2024-05-21,C-3564,Analytics Suite,Hard ware,APAC,In-bound,9,15201,Won
O-902298,2023-04-29,C-3981,POS-Terminal,hardware,North-America,Inbound,14,26418,Won
O-902299,2023-04-12,C-3332,CRM-Pro,Hard ware,NA,Inbound,14,17948,Won
O-902300,2023-09-30,C-2883,AnalyticsSuite,hardware,asia,Outbound,12,9996,Won
O-902301,2023-08-01,C-6150,POS Terminal,Soft ware,N. America,out bound,5,9915,Won
O-902302,2024-03-17,C-5201,AnalyticsSuite,hardware,north america,out bound,6,5088,Won
O-902303,2024-08-27,C-2067,Analytics Suite,hardware,Asia,Partner,14,18928,Won
O-902304,2024-11-18,C-3124,CRM-Pro,Hard ware,EU,Partner,6,8250,Won
O-902305,2024-05-02,C-2280,POS-Terminal,Hardware,EU,OUTBOUND,11,19305,Won
O-902306,2024-05-21,C-6830,POS-Terminal,hardware,NA,Outbound,3,3579,Won
O-902307,2023-08-19,C-5829,POS Terminal,software,EU,partner,11,3597,Won
O-902308,2024-10-17,C-1627,POS-Terminal,Soft ware,N. America,out bound,13,13455,Won
O-902309,2024-04-10,C-5300,CRM-Pro,hardware,North-America,OUTBOUND,7,8834,Won
O-902310,2024-06-20,C-6614,POS-Terminal,Software,europe,Partner,3,3939,Won
O-902311,2024-07-30,C-4542,AnalyticsSuite,Hard ware,North-America,In-bound,4,3364,Won
O-902312,2024-08-16,C-3488,POS-Terminal,Hardware,EU,OUTBOUND,15,24990,Won
O-902313,2024-05-10,C-2336,CRM Pro,Hardware,europe,inbound,6,5412,Won
O-902314,2023-12-19,C-2589,POS-Terminal,Hardware,North America,Partner,10,3520,Won
O-902315,2023-04-18,C-1111,POS Terminal,Soft ware,europe,OUTBOUND,13,16406,Won
O-902316,2023-06-13,C-4084,Analytics Suite,Soft ware,North America,Outbound,8,11064,Won
O-902317,2023-06-30,C-2320,CRM Pro,Hard ware,NA,Outbound,5,9100,Won
O-902318,2024-11-08,C-3182,Analytics Suite,software,europe,Partner,7,5390,Won
O-902319,2024-10-25,C-2891,AnalyticsSuite,software,Europe,OUTBOUND,10,14430,Won
O-902320,2023-02-24,C-6261,CRM-Pro,Software,asia,OUTBOUND,5,7330,Won
O-902321,2023-08-10,C-6842,CRM Pro,software,Europe,In-bound,5,9875,Won
O-902322,2024-04-05,C-2655,AnalyticsSuite,Soft ware,APAC,In-bound,2,902,Won
O-902323,2023-03-08,C-5576,POS-Terminal,Software,North America,Partner,7,3997,Won
O-902324,2024-06-13,C-6213,AnalyticsSuite,software,North-America,Inbound,12,12720,Won
O-902325,2023-12-07,C-3520,CRM-Pro,software,NA,Inbound,7,10339,Won
O-902326,2023-01-23,C-6709,AnalyticsSuite,Hard ware,N. America,Partner,2,2710,Won
O-902327,2023-01-22,C-3979,CRM-Pro,software,North America,In-bound,13,6305,Won
O-902328,2024-04-02,C-6415,CRM Pro,software,North America,partner,2,1772,Won
O-902329,2024-02-01,C-2686,Analytics Suite,Software,north america,out bound,3,5904,Won
O-902330,2023-08-21,C-6218,CRM-Pro,Soft ware,EU,inbound,14,9576,Won
O-902331,2023-11-01,C-4890,Analytics Suite,Soft ware,North-America,out bound,14,7308,Won
O-902332,2024-12-12,C-1185,CRM Pro,Hardware,NA,Outbound,14,16436,Won
O-902333,2024-07-15,C-5840,CRM Pro,software,Europe,Partner,3,1965,Won
O-902334,2024-10-27,C-5983,CRM Pro,Hardware,north america,OUTBOUND,11,17743,Won
O-902335,2023-06-08,C-6310,CRM Pro,Hard ware,north america,partner,4,5392,Won
O-902336,2023-03-07,C-5972,Analytics Suite,Software,North America,Outbound,13,6435,Won
O-902337,2023-07-28,C-2175,POS Terminal,hardware,NA,Inbound,5,8830,Won
O-902338,2024-06-01,C-5913,Analytics Suite,Software,europe,OUTBOUND,10,17940,Won
O-902339,2023-03-18,C-3340,POS Terminal,Hardware,N. America,inbound,6,10044,Won
O-902340,2024-05-14,C-1131,CRM-Pro,Hardware,north america,Inbound,7,12628,Won
O-902341,2023-06-06,C-2646,Analytics Suite,Hardware,NA,Outbound,1,966,Won
O-902342,2024-11-08,C-3711,CRM Pro,hardware,North-America,inbound,13,14079,Won
O-902343,2023-05-26,C-2279,POS Terminal,Hard ware,North-America,partner,7,2849,Won
O-902344,2023-10-02,C-1916,POS Terminal,hardware,Europe,partner,11,14509,Won
O-902345,2023-12-04,C-1899,Analytics Suite,Hardware,North-America,Partner,3,1431,Won
O-902346,2024-09-08,C-4482,CRM-Pro,Hardware,North-America,OUTBOUND,15,13515,Won
O-902347,2024-01-06,C-5396,CRM-Pro,hardware,europe,In-bound,14,23142,Won
O-902348,2024-05-05,C-6514,AnalyticsSuite,Soft ware,europe,OUTBOUND,8,9584,Won
O-902349,2024-05-13,C-2284,CRM Pro,Hardware,EU,partner,10,15400,Won
O-902350,2024-05-01,C-5482,CRM Pro,Hardware,north america,Inbound,2,3954,Won
O-902351,2024-09-11,C-2289,CRM-Pro,Hardware,EU,Outbound,10,10470,Won
O-902352,2023-10-26,C-5867,POS-Terminal,hardware,N. America,Inbound,7,8568,Won
O-902353,2024-07-25,C-4596,CRM-Pro,software,North-America,out bound,7,7539,Won
O-902354,2023-09-03,C-5540,CRM-Pro,Hardware,North-America,OUTBOUND,6,5958,Won
O-902355,2024-11-18,C-3633,CRM-Pro,Hard ware,Europe,OUTBOUND,13,9438,Won
O-902356,2024-12-04,C-3521,Analytics Suite,Software,N. America,OUTBOUND,9,8118,Won
O-902357,2024-08-28,C-5860,POS-Terminal,Software,north america,inbound,13,16757,Won
O-902358,2023-09-26,C-5003,POS Terminal,Hardware,APAC,partner,13,24427,Won
O-902359,2024-08-29,C-2984,AnalyticsSuite,Hardware,N. America,OUTBOUND,2,2348,Won
O-902360,2024-11-15,C-2947,Analytics Suite,Software,N. America,Outbound,5,4575,Won
O-902361,2024-10-17,C-5847,Analytics Suite,Hard ware,asia,Partner,6,8568,Won
O-902362,2024-03-12,C-5685,POS-Terminal,hardware,APAC,Partner,8,9216,Won
O-902363,2024-10-24,C-2405,POS-Terminal,Soft ware,North-America,OUTBOUND,9,11214,Won
O-902364,2023-08-22,C-2733,POS Terminal,Hardware,APAC,Partner,5,4440,Won
O-902365,2023-04-05,C-5193,AnalyticsSuite,Software,APAC,inbound,3,5997,Won
O-902366,2023-03-17,C-6618,AnalyticsSuite,Hard ware,APAC,Outbound,11,16929,Won
O-902367,2023-07-17,C-2298,CRM Pro,Hard ware,EU,Partner,4,4380,Won
O-902368,2023-03-29,C-2422,CRM-Pro,Soft ware,Europe,out bound,13,21944,Won
O-902369,2024-10-24,C-1038,CRM-Pro,software,europe,partner,1,1510,Won
O-902370,2023-02-14,C-4020,AnalyticsSuite,Soft ware,EU,partner,6,10662,Won
O-902371,2024-10-14,C-2723,AnalyticsSuite,Soft ware,north america,partner,3,2733,Won
O-902372,2023-11-26,C-6687,CRM Pro,Hard ware,NA,Inbound,6,6540,Won
O-902373,2023-08-30,C-2221,CRM Pro,Software,APAC,Outbound,11,8041,Won
O-902374,2024-07-19,C-1603,CRM Pro,Hardware,APAC,inbound,2,2672,Won
O-902375,2023-07-16,C-6891,POS-Terminal,Hardware,EU,Partner,11,3597,Won
O-902376,2023-06-06,C-2679,Analytics Suite,Software,North America,out bound,6,4338,Won
O-902377,2023-02-15,C-1596,POS-Terminal,Hard ware,north america,Partner,9,3546,Won
O-902378,2023-09-22,C-3337,AnalyticsSuite,hardware,NA,partner,11,16478,Won
O-902379,2024-07-31,C-3691,Analytics Suite,software,north america,OUTBOUND,15,18675,Won
O-902380,2024-11-30,C-4927,POS-Terminal,software,EU,Outbound,5,8095,Won
O-902381,2024-07-26,C-2589,POS-Terminal,Software,North-America,Inbound,9,12114,Won
O-902382,2024-07-13,C-6540,CRM-Pro,hardware,europe,In-bound,15,28335,Won
