order_id,order_date,lead_date,close_date,product,region,revenue,units,stage
O-402167,12-09-2024,19/11/2024,29/12/2024,Analytics Suite,Asia,17540,9,Won
O-402168,06-05-2024,2024-05-09,2024/06/08,CRM Pro,Europe,9728,11,Lost
O-402169,May 2024,04-02-2024,2024/05/05,Analytics Suite,North America,9298,13,Qualified
O-402170,32/13/2024,Jun 2023,07-04-2023,Sales Booster,Asia,2587,14,Qualified
O-402171,2023-11-21,2023-10,2023-12,Sales Booster,Asia,10243,5,Won
O-402172,05-12-2024,2024/05/07,2024-05-23,CRM Pro,Asia,2724,8,Lost
O-402173,2024/12/01,11-08-2024,2024-12,Analytics Suite,North America,17075,2,Qualified
O-402174,2024/11/09,02/11/2024,2024/11/12,CRM Pro,Europe,17865,6,Qualified
O-402175,Apr 2024,2024-03-26,04-17-2024,Analytics Suite,Europe,5497,14,Won
O-402176,2023-06,2023/06/13,2023/07/08,Sales Booster,Asia,2487,9,Won
O-402177,2024-09,09-04-2024,Sep 2024,Sales Booster,North America,13355,13,Qualified
O-402178,16/06/2023,2023-05-24,2023-07,CRM Pro,Europe,16201,9,Qualified
O-402179,Jul 2023,2023-06-18,Jul 2023,Analytics Suite,North America,7657,7,Qualified
O-402180,02-22-2024,02-04-2024,Mar 2024,Sales Booster,Europe,666,7,Lost
O-402181,2023/07/09,Jun 2023,2023-07-12,CRM Pro,Europe,18380,5,Won
O-402182,Oct 2024,Oct 2024,16/10/2024,CRM Pro,Asia,16312,1,Won
O-402183,2023/10/12,Sep 2023,2023-10,Sales Booster,Europe,11233,7,Lost
O-402184,2024-11,22/10/2024,11-26-2024,Sales Booster,Asia,9507,10,Won
O-402185,32/13/2024,2023-11,06/01/2024,CRM Pro,Asia,13809,2,Won
O-402186,07-04-2024,2024/06/14,2024/07/06,Analytics Suite,Asia,6029,5,Lost
O-402187,08/04/2024,31/03/2024,Apr 2024,Sales Booster,North America,6442,8,Qualified
O-402188,Jan 2023,2023-01,01-27-2023,CRM Pro,North America,13185,8,Won
O-402189,04-14-2024,Mar 2024,04-22-2024,CRM Pro,North America,18489,11,Qualified
O-402190,19/05/2024,May 2024,May 2024,Sales Booster,Asia,17362,7,Won
O-402191,Aug 2023,Aug 2023,Aug 2023,CRM Pro,North America,7921,2,Lost
O-402192,2023-09,2023-08,08/10/2023,Analytics Suite,Asia,15120,2,Lost
O-402193,08/06/2023,05-09-2023,2023-06,Sales Booster,Europe,17998,2,Qualified
O-402194,2023-05-26,2023-05,2023/06/03,CRM Pro,Europe,12987,7,Won
O-402195,14/03/2023,2023-02-18,02/04/2023,Sales Booster,Europe,10390,6,Won
O-402196,2023-12-10,2023-11,2023-12,CRM Pro,Europe,15706,8,Lost
O-402197,2024/07/29,07-15-2024,2024-08,Sales Booster,Asia,9101,7,Won
O-402198,19/02/2023,Feb 2023,Feb 2023,Analytics Suite,Asia,5307,15,Won
O-402199,32/13/2024,May 2024,2024/06/25,Analytics Suite,North America,4424,2,Lost
