order_id,order_date,customer_id,product_id,product_name,category,units,revenue,salesperson,region,source_system
O-501322,2024-02-10,C-3699,201,POS Terminal,Hardware,18,16272,Salesperson_10,Asia,DataWarehouse
O-501278,2023-12-31,C-3598,101,CRM Pro,Software,17,16252,Salesperson_5,Europe,DataWarehouse
O-500817,2023-04-17,C-3556,101,CRM Pro,Software,10,6940,Salesperson_8,Asia,DataWarehouse
O-500599,2023-09-30,C-3221,102,Analytics Suite,Software,16,20096,Salesperson_6,Europe,DataWarehouse
O-501056,2024-12-07,C-3304,101,CRM Pro,Software,7,3332,Salesperson_9,North America,DataWarehouse
O-500414,2023-01-29,C-1118,201,POS Terminal,Hardware,15,18765,Salesperson_5,Asia,DataWarehouse
O-500679,2024-03-09,C-2058,201,POS Terminal,Hardware,14,5516,Salesperson_7,Asia,DataWarehouse
O-501518,2023-04-08,C-2062,102,Analytics Suite,Software,8,1968,Salesperson_2,Europe,DataWarehouse
O-501116,2023-03-29,C-1732,102,Analytics Suite,Software,10,9770,Salesperson_8,North America,DataWarehouse
O-500279,2023-11-04,C-3699,101,CRM Pro,Software,9,5526,Salesperson_9,Europe,DataWarehouse
O-501385,2023-10-09,C-3219,101,CRM Pro,Software,19,15048,Salesperson_2,Asia,DataWarehouse
O-500408,2023-01-06,C-3271,201,POS Terminal,Hardware,12,15396,Salesperson_2,North America,DataWarehouse
O-501091,2023-12-18,C-3423,201,POS Terminal,Hardware,14,8372,Salesperson_6,Europe,DataWarehouse
O-502282,2024-06-26,C-3137,201,POS Terminal,Hardware,8,8080,Salesperson_8,North America,DataWarehouse
O-501216,2024-02-03,C-1770,201,POS Terminal,Hardware,11,8294,Salesperson_5,Europe,DataWarehouse
O-502078,2024-02-03,C-1123,102,Analytics Suite,Software,2,1182,Salesperson_4,Asia,DataWarehouse
O-500498,2024-01-15,C-2750,102,Analytics Suite,Software,17,12852,Salesperson_2,Europe,DataWarehouse
O-501708,2024-12-17,C-3194,201,POS Terminal,Hardware,15,6735,Salesperson_10,North America,DataWarehouse
O-502026,2023-03-21,C-2639,101,CRM Pro,Software,12,8196,Salesperson_11,Europe,DataWarehouse
O-500789,2023-07-03,C-3422,201,POS Terminal,Hardware,1,1499,Salesperson_10,Asia,DataWarehouse
O-501070,2023-07-31,C-1968,201,POS Terminal,Hardware,18,6912,Salesperson_4,Asia,DataWarehouse
O-502265,2024-09-16,C-2590,201,POS Terminal,Hardware,17,15283,Salesperson_2,Asia,DataWarehouse
O-500435,2023-03-05,C-1324,102,Analytics Suite,Software,3,1470,Salesperson_3,Europe,DataWarehouse
O-502043,2024-05-25,C-3003,201,POS Terminal,Hardware,17,19176,Salesperson_2,Europe,DataWarehouse
O-501879,2024-09-16,C-1227,201,POS Terminal,Hardware,10,6230,Salesperson_9,Europe,DataWarehouse
O-500782,2023-07-20,C-3611,101,CRM Pro,Software,7,9436,Salesperson_10,Europe,DataWarehouse
O-501476,2023-09-04,C-2369,102,Analytics Suite,Software,11,6039,Salesperson_9,Asia,DataWarehouse
O-501831,2024-04-27,C-2752,101,CRM Pro,Software,18,8442,Salesperson_8,Asia,DataWarehouse
O-501836,2024-11-27,C-3021,101,CRM Pro,Software,3,2421,Salesperson_3,Asia,DataWarehouse
O-500149,2023-05-03,C-1369,102,Analytics Suite,Software,20,22660,Salesperson_1,North America,DataWarehouse
O-501194,2023-10-13,C-3776,201,POS Terminal,Hardware,11,14003,Salesperson_8,North America,DataWarehouse
O-502451,2025-01-01,C-1813,102,Analytics Suite,Software,11,6105,Salesperson_8,Europe,DataWarehouse
O-501241,2023-11-12,C-3390,101,CRM Pro,Software,13,14716,Salesperson_5,North America,DataWarehouse
O-501055,2024-04-07,C-1155,101,CRM Pro,Software,3,4092,Salesperson_10,Asia,DataWarehouse
O-501769,2023-11-09,C-1343,201,POS Terminal,Hardware,15,18645,Salesperson_8,Asia,DataWarehouse
O-501689,2023-08-05,C-3899,201,POS Terminal,Hardware,9,10629,Salesperson_7,North America,DataWarehouse
O-502093,2023-10-03,C-2396,101,CRM Pro,Software,7,7896,Salesperson_4,North America,DataWarehouse
O-502192,2023-08-20,C-3700,201,POS Terminal,Hardware,19,25859,Salesperson_7,Europe,DataWarehouse
O-501929,2023-07-10,C-1565,101,CRM Pro,Software,19,19760,Salesperson_11,North America,DataWarehouse
O-500163,2023-05-10,C-2002,201,POS Terminal,Hardware,7,1666,Salesperson_7,Europe,DataWarehouse
O-500438,2023-10-31,C-1347,102,Analytics Suite,Software,14,15848,Salesperson_10,Asia,DataWarehouse
O-501025,2024-04-10,C-3384,102,Analytics Suite,Software,11,11682,Salesperson_10,Europe,DataWarehouse
O-501382,2023-05-15,C-2508,101,CRM Pro,Software,3,2865,Salesperson_9,Asia,DataWarehouse
O-501978,2024-04-15,C-3851,201,POS Terminal,Hardware,5,5795,Salesperson_11,Asia,DataWarehouse
O-500829,2024-09-14,C-3688,101,CRM Pro,Software,11,7546,Salesperson_6,North America,DataWarehouse
O-500654,2024-12-26,C-1688,201,POS Terminal,Hardware,17,16558,Salesperson_3,Europe,DataWarehouse
O-500528,2023-06-13,C-1276,201,POS Terminal,Hardware,9,5580,Salesperson_9,North America,DataWarehouse
O-501133,2023-12-12,C-1767,102,Analytics Suite,Software,12,5964,Salesperson_6,North America,DataWarehouse
O-500049,2024-03-08,C-3173,101,CRM Pro,Software,18,9198,Salesperson_7,Europe,DataWarehouse
O-500067,2024-02-27,C-1461,102,Analytics Suite,Software,14,9100,Salesperson_3,Asia,DataWarehouse
O-502016,2023-11-25,C-1254,102,Analytics Suite,Software,8,3488,Salesperson_2,Europe,DataWarehouse
O-501370,2024-03-13,C-3232,102,Analytics Suite,Software,5,5220,Salesperson_11,Asia,DataWarehouse
O-502270,2024-01-18,C-2952,102,Analytics Suite,Software,6,5514,Salesperson_4,North America,DataWarehouse
O-500048,2023-09-03,C-2997,101,CRM Pro,Software,17,16286,Salesperson_4,North America,DataWarehouse
O-501334,2024-02-22,C-1203,102,Analytics Suite,Software,15,20490,Salesperson_7,Europe,DataWarehouse
O-501681,2023-11-10,C-2413,101,CRM Pro,Software,13,3159,Salesperson_7,Europe,DataWarehouse
O-500838,2023-04-12,C-3819,101,CRM Pro,Software,7,7672,Salesperson_1,Europe,DataWarehouse
O-502162,2023-04-05,C-2182,101,CRM Pro,Software,18,22374,Salesperson_3,North America,DataWarehouse
O-500124,2023-06-14,C-2911,102,Analytics Suite,Software,13,15951,Salesperson_1,Asia,DataWarehouse
O-500610,2024-07-07,C-1877,102,Analytics Suite,Software,13,15652,Salesperson_4,Asia,DataWarehouse
O-501860,2023-09-24,C-2562,201,POS Terminal,Hardware,14,10808,Salesperson_6,Europe,DataWarehouse
O-502332,2024-01-23,C-1863,201,POS Terminal,Hardware,7,6909,Salesperson_7,North America,DataWarehouse
O-501512,2024-05-10,C-2854,101,CRM Pro,Software,11,13057,Salesperson_11,Asia,DataWarehouse
O-500741,2024-10-25,C-3010,201,POS Terminal,Hardware,4,3504,Salesperson_3,Europe,DataWarehouse
O-500025,2023-07-21,C-3422,201,POS Terminal,Hardware,16,12224,Salesperson_4,Europe,DataWarehouse
O-502388,2023-06-30,C-3693,102,Analytics Suite,Software,9,3285,Salesperson_7,Asia,DataWarehouse
O-501752,2023-10-12,C-3346,201,POS Terminal,Hardware,13,6565,Salesperson_8,Europe,DataWarehouse
O-501533,2023-12-25,C-3698,101,CRM Pro,Software,8,11040,Salesperson_8,North America,DataWarehouse
O-501815,2024-12-31,C-3115,101,CRM Pro,Software,6,1422,Salesperson_5,Europe,DataWarehouse
O-501616,2024-04-26,C-3071,201,POS Terminal,Hardware,6,6240,Salesperson_2,Asia,DataWarehouse
O-501454,2024-11-14,C-2172,102,Analytics Suite,Software,5,5400,Salesperson_1,North America,DataWarehouse
O-500565,2023-03-03,C-2485,201,POS Terminal,Hardware,14,3192,Salesperson_1,Asia,DataWarehouse
O-500845,2024-02-08,C-1770,201,POS Terminal,Hardware,2,808,Salesperson_9,Asia,DataWarehouse
O-502489,2024-11-26,C-2098,201,POS Terminal,Hardware,12,11736,Salesperson_1,North America,DataWarehouse
O-501456,2023-02-01,C-1856,201,POS Terminal,Hardware,15,3960,Salesperson_9,North America,DataWarehouse
O-500361,2023-03-04,C-3451,201,POS Terminal,Hardware,16,5312,Salesperson_8,North America,DataWarehouse
O-501565,2024-11-30,C-3182,102,Analytics Suite,Software,20,4620,Salesperson_9,North America,DataWarehouse
O-502498,2024-04-25,C-2777,102,Analytics Suite,Software,5,4270,Salesperson_9,North America,DataWarehouse
O-502414,2023-07-28,C-1378,101,CRM Pro,Software,18,21852,Salesperson_1,North America,DataWarehouse
O-501834,2023-08-08,C-2267,102,Analytics Suite,Software,5,2295,Salesperson_6,Asia,DataWarehouse
O-501784,2023-01-10,C-1828,101,CRM Pro,Software,17,12376,Salesperson_10,Europe,DataWarehouse
O-500430,2024-09-22,C-3584,101,CRM Pro,Software,12,16092,Salesperson_7,Asia,DataWarehouse
O-502309,2024-11-17,C-3610,102,Analytics Suite,Software,12,3516,Salesperson_2,Europe,DataWarehouse
O-500637,2023-06-28,C-3889,102,Analytics Suite,Software,6,4638,Salesperson_1,Europe,DataWarehouse
O-502187,2023-10-01,C-3265,201,POS Terminal,Hardware,4,2560,Salesperson_4,North America,DataWarehouse
O-500651,2024-08-03,C-1392,102,Analytics Suite,Software,3,1146,Salesperson_10,North America,DataWarehouse
O-500240,2023-04-09,C-2814,101,CRM Pro,Software,9,6939,Salesperson_3,North America,DataWarehouse
O-500693,2024-07-23,C-3801,102,Analytics Suite,Software,1,1062,Salesperson_11,North America,DataWarehouse
O-500070,2024-06-09,C-3005,102,Analytics Suite,Software,14,12040,Salesperson_2,Europe,DataWarehouse
O-502232,2024-11-15,C-3878,201,POS Terminal,Hardware,10,3490,Salesperson_7,Asia,DataWarehouse
O-500650,2023-02-08,C-1861,101,CRM Pro,Software,16,21568,Salesperson_4,Asia,DataWarehouse
O-502018,2023-06-13,C-1617,201,POS Terminal,Hardware,16,23616,Salesperson_6,North America,DataWarehouse
O-500073,2024-07-30,C-2482,102,Analytics Suite,Software,18,14292,Salesperson_9,Europe,DataWarehouse
O-501163,2024-03-16,C-3010,102,Analytics Suite,Software,10,11500,Salesperson_4,Europe,DataWarehouse
O-500350,2024-09-30,C-1703,102,Analytics Suite,Software,10,6980,Salesperson_10,North America,DataWarehouse
O-502289,2024-05-30,C-3400,102,Analytics Suite,Software,8,4656,Salesperson_9,Europe,DataWarehouse
O-502168,2024-12-14,C-1444,102,Analytics Suite,Software,15,4770,Salesperson_6,Europe,DataWarehouse
O-501098,2024-06-17,C-2377,201,POS Terminal,Hardware,14,18396,Salesperson_3,Europe,DataWarehouse
O-501446,2024-07-15,C-3735,101,CRM Pro,Software,17,9690,Salesperson_1,North America,DataWarehouse
O-502328,2023-06-03,C-3025,201,POS Terminal,Hardware,4,3644,Salesperson_4,North America,DataWarehouse
O-500076,2023-07-22,C-2523,101,CRM Pro,Software,15,9390,Salesperson_1,North America,DataWarehouse
O-500432,2023-01-03,C-1791,101,CRM Pro,Software,14,17276,Salesperson_4,Europe,DataWarehouse
O-502349,2024-04-01,C-1724,201,POS Terminal,Hardware,16,8208,Salesperson_3,Asia,DataWarehouse
O-501292,2023-01-15,C-3167,101,CRM Pro,Software,18,22806,Salesperson_3,North America,DataWarehouse
O-500157,2024-05-15,C-1242,102,Analytics Suite,Software,4,3272,Salesperson_5,Asia,DataWarehouse
O-501798,2023-08-06,C-1170,102,Analytics Suite,Software,15,9630,Salesperson_7,North America,DataWarehouse
O-501405,2024-05-21,C-1206,201,POS Terminal,Hardware,13,3315,Salesperson_3,Asia,DataWarehouse
O-502050,2023-12-23,C-1376,102,Analytics Suite,Software,10,12790,Salesperson_8,Asia,DataWarehouse
O-500135,2024-09-19,C-3216,101,CRM Pro,Software,18,5076,Salesperson_9,Europe,DataWarehouse
O-502137,2023-06-13,C-3206,101,CRM Pro,Software,16,11264,Salesperson_5,North America,DataWarehouse
O-501928,2023-11-11,C-3913,102,Analytics Suite,Software,9,6480,Salesperson_3,Europe,DataWarehouse
O-501690,2023-02-25,C-2274,101,CRM Pro,Software,5,1930,Salesperson_9,North America,DataWarehouse
O-500867,2024-06-21,C-3307,101,CRM Pro,Software,17,9248,Salesperson_4,Asia,DataWarehouse
O-501949,2024-06-28,C-2668,102,Analytics Suite,Software,1,859,Salesperson_8,North America,DataWarehouse
O-500051,2024-09-20,C-3585,201,POS Terminal,Hardware,6,6426,Salesperson_4,Asia,DataWarehouse
O-501900,2024-08-19,C-1021,102,Analytics Suite,Software,3,1494,Salesperson_7,Asia,DataWarehouse
O-500678,2023-08-21,C-2291,102,Analytics Suite,Software,20,10100,Salesperson_6,North America,DataWarehouse
O-501503,2023-12-05,C-3657,201,POS Terminal,Hardware,13,5577,Salesperson_4,Asia,DataWarehouse
O-500289,2023-10-15,C-2631,102,Analytics Suite,Software,4,5928,Salesperson_6,Asia,DataWarehouse
O-502247,2024-01-28,C-2045,102,Analytics Suite,Software,12,4080,Salesperson_1,North America,DataWarehouse
O-501420,2024-06-19,C-3560,201,POS Terminal,Hardware,15,19440,Salesperson_3,Asia,DataWarehouse
O-501602,2023-05-31,C-1830,201,POS Terminal,Hardware,4,5252,Salesperson_6,Europe,DataWarehouse
O-500532,2023-12-01,C-1243,201,POS Terminal,Hardware,12,9720,Salesperson_7,Asia,DataWarehouse
O-500479,2024-12-05,C-1375,102,Analytics Suite,Software,6,1212,Salesperson_7,Europe,DataWarehouse
O-501403,2024-06-01,C-3919,201,POS Terminal,Hardware,20,6180,Salesperson_10,North America,DataWarehouse
O-501932,2023-08-22,C-1664,102,Analytics Suite,Software,6,7638,Salesperson_6,North America,DataWarehouse
O-500291,2024-04-03,C-2486,102,Analytics Suite,Software,20,15840,Salesperson_8,Asia,DataWarehouse
O-501721,2023-06-25,C-2251,101,CRM Pro,Software,5,2865,Salesperson_4,Asia,DataWarehouse
O-501068,2023-02-25,C-1162,102,Analytics Suite,Software,18,4986,Salesperson_9,Asia,DataWarehouse
O-501023,2023-09-15,C-2167,101,CRM Pro,Software,3,759,Salesperson_8,North America,DataWarehouse
O-502179,2024-08-05,C-1567,101,CRM Pro,Software,7,9940,Salesperson_5,Europe,DataWarehouse
O-502227,2023-03-11,C-3469,101,CRM Pro,Software,14,19460,Salesperson_3,Europe,DataWarehouse
O-500705,2024-03-12,C-1979,102,Analytics Suite,Software,15,13425,Salesperson_4,Asia,DataWarehouse
O-502034,2024-03-31,C-1678,201,POS Terminal,Hardware,11,10989,Salesperson_1,North America,DataWarehouse
O-500406,2023-09-24,C-3556,101,CRM Pro,Software,1,689,Salesperson_8,Asia,DataWarehouse
O-502099,2023-07-30,C-2239,102,Analytics Suite,Software,10,13300,Salesperson_4,Europe,DataWarehouse
O-502023,2024-08-23,C-1454,201,POS Terminal,Hardware,16,8768,Salesperson_6,North America,DataWarehouse
O-502408,2023-05-29,C-3652,201,POS Terminal,Hardware,9,6246,Salesperson_7,Europe,DataWarehouse
O-500978,2024-03-01,C-1538,201,POS Terminal,Hardware,5,6735,Salesperson_6,Asia,DataWarehouse
O-501745,2023-10-24,C-3467,201,POS Terminal,Hardware,1,1203,Salesperson_6,Asia,DataWarehouse
O-501880,2024-07-15,C-3638,102,Analytics Suite,Software,8,10472,Salesperson_11,Asia,DataWarehouse
O-500342,2024-05-03,C-2045,201,POS Terminal,Hardware,17,25194,Salesperson_7,Asia,DataWarehouse
O-501990,2023-05-10,C-1317,201,POS Terminal,Hardware,11,6171,Salesperson_5,North America,DataWarehouse
O-502476,2024-02-04,C-1023,201,POS Terminal,Hardware,8,10688,Salesperson_3,Asia,DataWarehouse
O-500834,2024-04-20,C-1837,101,CRM Pro,Software,14,15932,Salesperson_4,Europe,DataWarehouse
O-501452,2024-12-01,C-1365,101,CRM Pro,Software,1,681,Salesperson_3,North America,DataWarehouse
O-500299,2024-11-07,C-3563,201,POS Terminal,Hardware,11,9427,Salesperson_4,North America,DataWarehouse
O-501988,2023-12-13,C-1626,102,Analytics Suite,Software,16,9216,Salesperson_11,Asia,DataWarehouse
O-502293,2024-12-24,C-1692,101,CRM Pro,Software,3,3888,Salesperson_3,Europe,DataWarehouse
O-500495,2024-08-27,C-2019,102,Analytics Suite,Software,1,206,Salesperson_11,Europe,DataWarehouse
O-500812,2024-08-10,C-1563,201,POS Terminal,Hardware,9,7128,Salesperson_7,Europe,DataWarehouse
O-500929,2023-03-25,C-3479,102,Analytics Suite,Software,5,3935,Salesperson_4,North America,DataWarehouse
O-501057,2023-06-27,C-1816,101,CRM Pro,Software,19,21508,Salesperson_6,Europe,DataWarehouse
O-501637,2024-02-06,C-1296,201,POS Terminal,Hardware,9,5445,Salesperson_2,Europe,DataWarehouse
O-502455,2023-10-29,C-3710,102,Analytics Suite,Software,1,1485,Salesperson_5,Asia,DataWarehouse
O-500220,2023-04-21,C-2919,101,CRM Pro,Software,15,21390,Salesperson_6,Europe,DataWarehouse
O-502486,2024-11-26,C-1683,101,CRM Pro,Software,1,665,Salesperson_6,Europe,DataWarehouse
O-501659,2023-02-15,C-3734,201,POS Terminal,Hardware,10,3530,Salesperson_4,Asia,DataWarehouse
O-500527,2023-08-07,C-1112,201,POS Terminal,Hardware,5,5810,Salesperson_11,North America,DataWarehouse
O-501486,2024-07-22,C-2896,102,Analytics Suite,Software,10,8800,Salesperson_3,Europe,DataWarehouse
O-502375,2023-05-04,C-2876,102,Analytics Suite,Software,11,6743,Salesperson_1,North America,DataWarehouse
O-501609,2024-12-27,C-3385,101,CRM Pro,Software,16,15152,Salesperson_8,Europe,DataWarehouse
O-500596,2023-03-27,C-2242,102,Analytics Suite,Software,9,10530,Salesperson_8,North America,DataWarehouse
O-500084,2023-06-17,C-3344,201,POS Terminal,Hardware,4,3304,Salesperson_3,Asia,DataWarehouse
O-502213,2024-01-05,C-2689,101,CRM Pro,Software,8,3024,Salesperson_3,Europe,DataWarehouse
O-502055,2023-01-13,C-3977,101,CRM Pro,Software,16,20704,Salesperson_5,Asia,DataWarehouse
O-501961,2023-03-11,C-2972,102,Analytics Suite,Software,6,5970,Salesperson_11,North America,DataWarehouse
O-501864,2024-10-04,C-2912,201,POS Terminal,Hardware,18,15534,Salesperson_1,Asia,DataWarehouse
O-502326,2024-01-25,C-3674,201,POS Terminal,Hardware,3,1248,Salesperson_10,Asia,DataWarehouse
O-500461,2024-06-15,C-3544,101,CRM Pro,Software,20,10100,Salesperson_4,North America,DataWarehouse
O-500109,2024-12-19,C-1530,102,Analytics Suite,Software,15,16380,Salesperson_11,Europe,DataWarehouse
O-501962,2024-05-03,C-1189,102,Analytics Suite,Software,3,1173,Salesperson_8,North America,DataWarehouse
O-500354,2024-03-25,C-1110,101,CRM Pro,Software,1,1082,Salesperson_6,North America,DataWarehouse
O-500266,2023-03-15,C-1139,201,POS Terminal,Hardware,16,9936,Salesperson_8,Asia,DataWarehouse
O-501545,2023-06-05,C-1532,101,CRM Pro,Software,4,5144,Salesperson_3,Europe,DataWarehouse
O-500530,2023-03-12,C-3457,201,POS Terminal,Hardware,15,6270,Salesperson_6,Asia,DataWarehouse
O-502446,2023-04-27,C-3016,201,POS Terminal,Hardware,6,4314,Salesperson_11,North America,DataWarehouse
O-500290,2024-08-14,C-3160,101,CRM Pro,Software,19,4218,Salesperson_3,North America,DataWarehouse
O-500605,2024-03-28,C-3435,101,CRM Pro,Software,14,11312,Salesperson_9,North America,DataWarehouse
O-501560,2024-09-26,C-1797,102,Analytics Suite,Software,7,4550,Salesperson_10,North America,DataWarehouse
O-500416,2023-07-13,C-2125,102,Analytics Suite,Software,11,11792,Salesperson_11,North America,DataWarehouse
O-500472,2024-04-03,C-2816,201,POS Terminal,Hardware,1,1099,Salesperson_6,Europe,DataWarehouse
O-500931,2023-05-30,C-2751,101,CRM Pro,Software,14,4620,Salesperson_7,Europe,DataWarehouse
O-502279,2023-10-25,C-2593,201,POS Terminal,Hardware,3,3390,Salesperson_7,Europe,DataWarehouse
O-502419,2023-05-06,C-3649,201,POS Terminal,Hardware,3,2727,Salesperson_6,Asia,DataWarehouse
O-500808,2024-08-08,C-2783,102,Analytics Suite,Software,13,18486,Salesperson_6,North America,DataWarehouse
O-500798,2024-06-17,C-1509,102,Analytics Suite,Software,18,7830,Salesperson_11,North America,DataWarehouse
O-502491,2024-11-19,C-3691,201,POS Terminal,Hardware,12,6012,Salesperson_6,North America,DataWarehouse
O-500930,2024-03-11,C-2083,101,CRM Pro,Software,8,1672,Salesperson_3,Asia,DataWarehouse
O-500278,2024-01-30,C-2025,101,CRM Pro,Software,15,18195,Salesperson_2,North America,DataWarehouse
O-501517,2023-11-15,C-2502,101,CRM Pro,Software,8,2784,Salesperson_2,Europe,DataWarehouse
O-500883,2024-10-02,C-1165,101,CRM Pro,Software,2,1812,Salesperson_7,Asia,DataWarehouse
O-501014,2024-04-22,C-2745,201,POS Terminal,Hardware,19,4104,Salesperson_1,North America,DataWarehouse
O-500018,2024-09-07,C-3412,102,Analytics Suite,Software,14,7518,Salesperson_2,Asia,DataWarehouse
O-501234,2023-08-11,C-3715,102,Analytics Suite,Software,18,4716,Salesperson_3,Europe,DataWarehouse
O-502401,2023-06-09,C-1894,101,CRM Pro,Software,4,3616,Salesperson_7,North America,DataWarehouse
O-501972,2024-04-13,C-3523,101,CRM Pro,Software,11,9438,Salesperson_11,North America,DataWarehouse
O-501532,2023-10-15,C-3640,102,Analytics Suite,Software,20,19460,Salesperson_4,North America,DataWarehouse
O-501902,2023-01-03,C-2084,201,POS Terminal,Hardware,15,13425,Salesperson_1,Asia,DataWarehouse
O-502133,2023-07-23,C-3197,102,Analytics Suite,Software,6,2448,Salesperson_9,North America,DataWarehouse
O-501501,2024-09-23,C-2744,101,CRM Pro,Software,19,18126,Salesperson_6,Asia,DataWarehouse
O-501564,2024-01-27,C-3976,101,CRM Pro,Software,17,12835,Salesperson_4,North America,DataWarehouse
O-500219,2024-07-29,C-3994,102,Analytics Suite,Software,10,12510,Salesperson_10,North America,DataWarehouse
O-500618,2023-06-27,C-1204,201,POS Terminal,Hardware,4,1372,Salesperson_5,Europe,DataWarehouse
O-501247,2023-10-24,C-1448,201,POS Terminal,Hardware,3,1245,Salesperson_9,North America,DataWarehouse
O-500303,2023-07-23,C-3120,101,CRM Pro,Software,19,20349,Salesperson_10,Europe,DataWarehouse
O-501738,2024-09-27,C-2485,101,CRM Pro,Software,5,2675,Salesperson_5,Europe,DataWarehouse
O-502376,2024-07-24,C-1656,101,CRM Pro,Software,12,3816,Salesperson_10,North America,DataWarehouse
O-502008,2024-08-24,C-1729,201,POS Terminal,Hardware,9,7560,Salesperson_4,Europe,DataWarehouse
O-502064,2023-06-07,C-1499,201,POS Terminal,Hardware,11,10604,Salesperson_10,Europe,DataWarehouse
