order_id,order_date,product_id,product_name,category,units,revenue,currency,region,salesperson,stage
O-602323,2024-07-28,102,Analytics Suite,Software,15,18930,GBP,UK,Salesperson_2,Won
O-602324,2024-01-29,101,CRM Pro,Software,1,379680,PKR,Pakistan,Salesperson_1,Won
O-602325,2024-08-15,102,Analytics Suite,Software,8,2301600,JPY,Japan,Salesperson_5,Won
O-602326,2024-04-17,101,CRM Pro,Software,2,226500,JPY,Japan,Salesperson_5,Won
O-602327,2023-03-04,102,Analytics Suite,Software,13,2831400,JPY,Japan,Salesperson_3,Won
O-602328,2023-07-05,101,CRM Pro,Software,8,5360,EUR,Europe,Salesperson_7,Won
O-602329,2024-05-15,101,CRM Pro,Software,13,7036120,PKR,Pakistan,Salesperson_5,Won
O-602330,2024-12-31,201,POS Terminal,Hardware,13,1390480,PKR,Pakistan,Salesperson_2,Won
O-602331,2024-07-22,102,Analytics Suite,Software,15,23085,USD,North America,Salesperson_9,Won
O-602332,2023-03-24,201,POS Terminal,Hardware,4,5916,GBP,UK,Salesperson_5,Won
O-602333,2023-03-27,102,Analytics Suite,Software,6,3270,EUR,Europe,Salesperson_4,Won
O-602334,2023-03-01,201,POS Terminal,Hardware,11,754050,JPY,Japan,Salesperson_5,Won
O-602335,2024-06-10,102,Analytics Suite,Software,14,5930960,PKR,Pakistan,Salesperson_9,Won
O-602336,2023-02-08,101,CRM Pro,Software,14,6832,USD,North America,Salesperson_5,Won
O-602337,2024-01-05,201,POS Terminal,Hardware,9,12393,USD,North America,Salesperson_8,Won
O-602338,2024-07-26,201,POS Terminal,Hardware,12,2590560,PKR,Pakistan,Salesperson_8,Won
O-602339,2024-10-23,101,CRM Pro,Software,1,1462,USD,North America,Salesperson_4,Won
O-602340,2024-11-04,102,Analytics Suite,Software,9,16371,EUR,Europe,Salesperson_1,Won
O-602341,2024-06-25,101,CRM Pro,Software,15,18225,EUR,Europe,Salesperson_1,Won
O-602342,2023-05-17,201,POS Terminal,Hardware,20,17060,USD,North America,Salesperson_4,Won
O-602343,2024-07-09,102,Analytics Suite,Software,9,11961,USD,North America,Salesperson_4,Won
O-602344,2023-03-15,102,Analytics Suite,Software,3,154800,JPY,Japan,Salesperson_8,Won
O-602345,2024-11-22,101,CRM Pro,Software,2,2670,USD,North America,Salesperson_7,Won
O-602346,2023-11-14,101,CRM Pro,Software,11,2669700,JPY,Japan,Salesperson_6,Won
O-602347,2024-01-16,101,CRM Pro,Software,16,25536,GBP,UK,Salesperson_7,Won
O-602348,2023-05-22,201,POS Terminal,Hardware,11,4400,GBP,UK,Salesperson_2,Won
O-602349,2023-10-21,102,Analytics Suite,Software,7,1313550,JPY,Japan,Salesperson_2,Won
O-602350,2023-07-17,101,CRM Pro,Software,20,8120,GBP,UK,Salesperson_6,Won
O-602351,2023-11-17,102,Analytics Suite,Software,20,4878000,JPY,Japan,Salesperson_6,Won
O-602352,2023-07-07,101,CRM Pro,Software,20,34080,EUR,Europe,Salesperson_3,Won
O-602353,2024-06-25,201,POS Terminal,Hardware,2,1456,GBP,UK,Salesperson_4,Won
O-602354,2023-05-20,201,POS Terminal,Hardware,19,7857640,PKR,Pakistan,Salesperson_2,Won
O-602355,2024-04-11,102,Analytics Suite,Software,19,2202480,PKR,Pakistan,Salesperson_7,Won
O-602356,2023-05-10,102,Analytics Suite,Software,11,15312,USD,North America,Salesperson_7,Won
O-602357,2023-12-14,201,POS Terminal,Hardware,6,8430,USD,North America,Salesperson_1,Won
O-602358,2024-11-08,101,CRM Pro,Software,7,9268,USD,North America,Salesperson_8,Won
O-602359,2024-11-16,101,CRM Pro,Software,1,286050,JPY,Japan,Salesperson_8,Won
O-602360,2023-02-06,101,CRM Pro,Software,8,7416,EUR,Europe,Salesperson_4,Won
O-602361,2023-07-28,102,Analytics Suite,Software,17,17323,GBP,UK,Salesperson_1,Won
O-602362,2023-09-07,101,CRM Pro,Software,15,4128600,PKR,Pakistan,Salesperson_8,Won
O-602363,2024-04-05,102,Analytics Suite,Software,12,9384,USD,North America,Salesperson_8,Won
O-602364,2023-11-04,102,Analytics Suite,Software,5,960000,JPY,Japan,Salesperson_8,Won
O-602365,2023-04-28,201,POS Terminal,Hardware,3,669,USD,North America,Salesperson_9,Won
O-602366,2023-10-20,101,CRM Pro,Software,10,2895200,PKR,Pakistan,Salesperson_8,Won
O-602367,2024-09-11,101,CRM Pro,Software,19,5681760,PKR,Pakistan,Salesperson_5,Won
O-602368,2024-11-22,102,Analytics Suite,Software,3,4779,USD,North America,Salesperson_8,Won
O-602369,2024-05-07,102,Analytics Suite,Software,5,7990,EUR,Europe,Salesperson_2,Won
O-602370,2023-01-15,102,Analytics Suite,Software,10,2721600,PKR,Pakistan,Salesperson_8,Won
O-602371,2024-05-05,102,Analytics Suite,Software,10,6910,USD,North America,Salesperson_2,Won
O-602372,2024-03-09,102,Analytics Suite,Software,5,1470,USD,North America,Salesperson_1,Won
O-602373,2024-10-10,201,POS Terminal,Hardware,16,16000,EUR,Europe,Salesperson_1,Won
O-602374,2023-11-18,101,CRM Pro,Software,6,1031520,PKR,Pakistan,Salesperson_1,Won
O-602375,2023-07-16,101,CRM Pro,Software,14,25676,USD,North America,Salesperson_2,Won
O-602376,2024-05-30,102,Analytics Suite,Software,1,160350,JPY,Japan,Salesperson_7,Won
O-602377,2023-07-28,102,Analytics Suite,Software,10,5070800,PKR,Pakistan,Salesperson_1,Won
O-602378,2024-03-10,101,CRM Pro,Software,20,16420,GBP,UK,Salesperson_2,Won
O-602379,2024-09-16,101,CRM Pro,Software,12,23892,USD,North America,Salesperson_4,Won
O-602380,2023-05-25,201,POS Terminal,Hardware,1,1664,USD,North America,Salesperson_8,Won
O-602381,2023-02-11,201,POS Terminal,Hardware,8,9776,USD,North America,Salesperson_2,Won
O-602382,2023-02-08,201,POS Terminal,Hardware,6,8574,USD,North America,Salesperson_5,Won
O-602383,2024-03-26,101,CRM Pro,Software,8,10640,GBP,UK,Salesperson_2,Won
O-602384,2023-01-12,102,Analytics Suite,Software,16,30976,USD,North America,Salesperson_6,Won
O-602385,2024-02-09,101,CRM Pro,Software,14,6160,GBP,UK,Salesperson_3,Won
O-602386,2024-02-04,101,CRM Pro,Software,12,6936,EUR,Europe,Salesperson_2,Won
O-602387,2023-11-10,101,CRM Pro,Software,20,30620,EUR,Europe,Salesperson_8,Won
O-602388,2024-03-03,102,Analytics Suite,Software,15,19365,GBP,UK,Salesperson_8,Won
O-602389,2023-01-03,101,CRM Pro,Software,12,7512,USD,North America,Salesperson_3,Won
O-602390,2024-01-23,101,CRM Pro,Software,5,1831200,PKR,Pakistan,Salesperson_6,Won
O-602391,2023-02-24,101,CRM Pro,Software,12,15564,USD,North America,Salesperson_1,Won
O-602392,2024-01-30,102,Analytics Suite,Software,14,13524,USD,North America,Salesperson_7,Won
O-602393,2024-11-24,101,CRM Pro,Software,19,20463,EUR,Europe,Salesperson_7,Won
O-602394,2023-01-18,101,CRM Pro,Software,9,980280,PKR,Pakistan,Salesperson_7,Won
O-602395,2024-01-26,102,Analytics Suite,Software,17,25126,GBP,UK,Salesperson_7,Won
O-602396,2023-05-11,101,CRM Pro,Software,14,5954480,PKR,Pakistan,Salesperson_8,Won
O-602397,2024-02-08,201,POS Terminal,Hardware,4,628200,JPY,Japan,Salesperson_6,Won
O-602398,2024-07-07,101,CRM Pro,Software,10,18390,EUR,Europe,Salesperson_8,Won
O-602399,2023-06-02,102,Analytics Suite,Software,12,22800,USD,North America,Salesperson_8,Won
O-602400,2023-04-10,102,Analytics Suite,Software,19,32471,USD,North America,Salesperson_7,Won
O-602401,2024-07-30,101,CRM Pro,Software,10,4390400,PKR,Pakistan,Salesperson_9,Won
O-602402,2024-08-03,201,POS Terminal,Hardware,20,5331200,PKR,Pakistan,Salesperson_3,Won
O-602403,2023-10-06,102,Analytics Suite,Software,9,16335,USD,North America,Salesperson_6,Won
O-602404,2023-12-01,201,POS Terminal,Hardware,18,804600,JPY,Japan,Salesperson_2,Won
O-602405,2024-11-09,201,POS Terminal,Hardware,9,924750,JPY,Japan,Salesperson_1,Won
O-602406,2024-11-15,101,CRM Pro,Software,11,3126200,PKR,Pakistan,Salesperson_7,Won
O-602407,2023-11-12,102,Analytics Suite,Software,4,3676,GBP,UK,Salesperson_3,Won
O-602408,2023-12-11,101,CRM Pro,Software,16,25216,GBP,UK,Salesperson_2,Won
O-602409,2023-11-10,101,CRM Pro,Software,15,12870,GBP,UK,Salesperson_3,Won
O-602410,2024-10-01,102,Analytics Suite,Software,17,780300,JPY,Japan,Salesperson_9,Won
O-602411,2023-04-01,102,Analytics Suite,Software,8,2295600,JPY,Japan,Salesperson_7,Won
O-602412,2024-08-22,101,CRM Pro,Software,18,32436,EUR,Europe,Salesperson_4,Won
O-602413,2024-01-20,201,POS Terminal,Hardware,14,16968,GBP,UK,Salesperson_5,Won
O-602414,2023-04-16,102,Analytics Suite,Software,3,162450,JPY,Japan,Salesperson_4,Won
O-602415,2023-07-07,101,CRM Pro,Software,2,786800,PKR,Pakistan,Salesperson_1,Won
O-602416,2024-11-20,101,CRM Pro,Software,7,2156,EUR,Europe,Salesperson_5,Won
O-602417,2024-12-08,101,CRM Pro,Software,4,2300,USD,North America,Salesperson_1,Won
O-602418,2024-07-10,102,Analytics Suite,Software,7,8792,EUR,Europe,Salesperson_3,Won
O-602419,2023-11-17,102,Analytics Suite,Software,12,8304,GBP,UK,Salesperson_3,Won
O-602420,2023-10-25,201,POS Terminal,Hardware,8,875840,PKR,Pakistan,Salesperson_6,Won
O-602421,2024-12-21,102,Analytics Suite,Software,1,1602,EUR,Europe,Salesperson_6,Won
O-602422,2023-10-06,201,POS Terminal,Hardware,1,1360,USD,North America,Salesperson_6,Won
O-602423,2024-04-17,201,POS Terminal,Hardware,16,19120,USD,North America,Salesperson_4,Won
O-602424,2023-12-22,201,POS Terminal,Hardware,19,8151,USD,North America,Salesperson_9,Won
O-602425,2024-02-15,102,Analytics Suite,Software,18,5328,GBP,UK,Salesperson_4,Won
O-602426,2023-11-20,101,CRM Pro,Software,14,3976,USD,North America,Salesperson_2,Won
O-602427,2024-05-12,102,Analytics Suite,Software,8,2360,USD,North America,Salesperson_2,Won
O-602428,2024-11-29,102,Analytics Suite,Software,2,3532,USD,North America,Salesperson_9,Won
O-602429,2023-09-23,102,Analytics Suite,Software,20,1026000,JPY,Japan,Salesperson_9,Won
O-602430,2024-07-24,101,CRM Pro,Software,13,2782650,JPY,Japan,Salesperson_1,Won
O-602431,2023-12-31,201,POS Terminal,Hardware,19,3958080,PKR,Pakistan,Salesperson_4,Won
O-602432,2024-11-30,201,POS Terminal,Hardware,20,34660,USD,North America,Salesperson_2,Won
O-602433,2024-11-04,101,CRM Pro,Software,5,8715,EUR,Europe,Salesperson_3,Won
O-602434,2023-04-15,201,POS Terminal,Hardware,9,5310,USD,North America,Salesperson_1,Won
O-602435,2024-08-29,102,Analytics Suite,Software,7,8148,EUR,Europe,Salesperson_6,Won
O-602436,2023-01-13,201,POS Terminal,Hardware,8,11328,GBP,UK,Salesperson_5,Won
O-602437,2024-11-25,101,CRM Pro,Software,15,1903500,JPY,Japan,Salesperson_9,Won
O-602438,2023-04-14,201,POS Terminal,Hardware,19,592800,JPY,Japan,Salesperson_1,Won
O-602439,2024-06-26,101,CRM Pro,Software,12,2973600,PKR,Pakistan,Salesperson_9,Won
O-602440,2024-11-27,101,CRM Pro,Software,12,3467520,PKR,Pakistan,Salesperson_4,Won
O-602441,2023-12-24,102,Analytics Suite,Software,11,13156,GBP,UK,Salesperson_7,Won
O-602442,2024-03-13,102,Analytics Suite,Software,18,6048,EUR,Europe,Salesperson_5,Won
O-602443,2023-08-10,101,CRM Pro,Software,9,8379,GBP,UK,Salesperson_4,Won
O-602444,2023-06-02,101,CRM Pro,Software,9,2139480,PKR,Pakistan,Salesperson_3,Won
O-602445,2024-05-08,102,Analytics Suite,Software,7,2296,GBP,UK,Salesperson_7,Won
O-602446,2023-01-09,101,CRM Pro,Software,20,5100000,JPY,Japan,Salesperson_7,Won
O-602447,2023-07-17,101,CRM Pro,Software,1,1745,USD,North America,Salesperson_7,Won
O-602448,2024-05-25,102,Analytics Suite,Software,20,9492000,PKR,Pakistan,Salesperson_6,Won
O-602449,2023-01-29,201,POS Terminal,Hardware,4,337200,JPY,Japan,Salesperson_7,Won
O-602450,2023-12-18,102,Analytics Suite,Software,5,2037000,PKR,Pakistan,Salesperson_9,Won
O-602451,2024-03-01,201,POS Terminal,Hardware,7,2457,GBP,UK,Salesperson_6,Won
O-602452,2024-06-06,101,CRM Pro,Software,7,4816,USD,North America,Salesperson_3,Won
O-602453,2024-02-24,101,CRM Pro,Software,7,3263400,PKR,Pakistan,Salesperson_5,Won
O-602454,2024-02-10,101,CRM Pro,Software,7,9926,GBP,UK,Salesperson_7,Won
O-602455,2024-05-21,201,POS Terminal,Hardware,11,9746,EUR,Europe,Salesperson_8,Won
O-602456,2024-08-20,201,POS Terminal,Hardware,13,2704,GBP,UK,Salesperson_4,Won
O-602457,2023-01-19,201,POS Terminal,Hardware,1,575,USD,North America,Salesperson_7,Won
O-602458,2023-12-22,201,POS Terminal,Hardware,12,2964600,JPY,Japan,Salesperson_1,Won
O-602459,2024-01-06,101,CRM Pro,Software,8,8264,GBP,UK,Salesperson_9,Won
O-602460,2024-02-25,201,POS Terminal,Hardware,7,10297,USD,North America,Salesperson_4,Won
O-602461,2024-02-18,102,Analytics Suite,Software,8,7032,GBP,UK,Salesperson_3,Won
O-602462,2024-09-27,201,POS Terminal,Hardware,18,2200500,JPY,Japan,Salesperson_3,Won
O-602463,2024-07-16,201,POS Terminal,Hardware,16,14192,USD,North America,Salesperson_9,Won
O-602464,2024-12-14,101,CRM Pro,Software,17,4467600,JPY,Japan,Salesperson_1,Won
O-602465,2023-11-08,201,POS Terminal,Hardware,16,2666400,JPY,Japan,Salesperson_3,Won
O-602466,2023-12-26,101,CRM Pro,Software,10,4754400,PKR,Pakistan,Salesperson_1,Won
O-602467,2024-09-15,201,POS Terminal,Hardware,16,1725600,JPY,Japan,Salesperson_7,Won
O-602468,2023-11-28,101,CRM Pro,Software,14,1512000,JPY,Japan,Salesperson_9,Won
O-602469,2024-10-26,101,CRM Pro,Software,13,19981,GBP,UK,Salesperson_8,Won
O-602470,2023-07-07,102,Analytics Suite,Software,12,3393000,JPY,Japan,Salesperson_6,Won
O-602471,2023-12-12,102,Analytics Suite,Software,8,11672,USD,North America,Salesperson_7,Won
O-602472,2024-08-14,102,Analytics Suite,Software,4,5360,GBP,UK,Salesperson_7,Won
O-602473,2023-10-10,101,CRM Pro,Software,16,3153600,JPY,Japan,Salesperson_5,Won
O-602474,2024-12-15,101,CRM Pro,Software,19,9633,EUR,Europe,Salesperson_4,Won
O-602475,2024-01-08,201,POS Terminal,Hardware,14,15162,EUR,Europe,Salesperson_1,Won
O-602476,2023-06-29,102,Analytics Suite,Software,3,1338,GBP,UK,Salesperson_8,Won
O-602477,2024-10-07,102,Analytics Suite,Software,9,2731680,PKR,Pakistan,Salesperson_4,Won
O-602478,2023-12-21,201,POS Terminal,Hardware,20,11600,USD,North America,Salesperson_1,Won
O-602479,2023-06-27,102,Analytics Suite,Software,11,3261720,PKR,Pakistan,Salesperson_5,Won
O-602480,2023-09-06,102,Analytics Suite,Software,10,3833200,PKR,Pakistan,Salesperson_3,Won
O-602481,2024-02-04,102,Analytics Suite,Software,18,27000,EUR,Europe,Salesperson_2,Won
O-602482,2024-10-14,101,CRM Pro,Software,7,5663,USD,North America,Salesperson_3,Won
O-602483,2024-08-14,102,Analytics Suite,Software,3,3678,EUR,Europe,Salesperson_6,Won
O-602484,2023-02-14,201,POS Terminal,Hardware,8,14736,EUR,Europe,Salesperson_9,Won
O-602485,2024-05-14,201,POS Terminal,Hardware,14,13258,EUR,Europe,Salesperson_7,Won
O-602486,2023-09-26,102,Analytics Suite,Software,4,442400,PKR,Pakistan,Salesperson_2,Won
O-602487,2024-06-28,102,Analytics Suite,Software,5,7195,GBP,UK,Salesperson_5,Won
O-602488,2023-02-11,102,Analytics Suite,Software,16,9520,GBP,UK,Salesperson_8,Won
O-602489,2023-10-29,102,Analytics Suite,Software,9,8244,GBP,UK,Salesperson_7,Won
O-602490,2023-07-27,102,Analytics Suite,Software,14,22470,EUR,Europe,Salesperson_5,Won
O-602491,2023-06-09,201,POS Terminal,Hardware,8,283200,JPY,Japan,Salesperson_1,Won
O-602492,2024-07-24,201,POS Terminal,Hardware,10,5430,GBP,UK,Salesperson_9,Won
O-602493,2024-02-04,102,Analytics Suite,Software,8,14320,USD,North America,Salesperson_1,Won
O-602494,2023-11-04,201,POS Terminal,Hardware,14,4466,EUR,Europe,Salesperson_6,Won
O-602495,2024-09-25,102,Analytics Suite,Software,7,3577,GBP,UK,Salesperson_8,Won
O-602496,2024-06-19,101,CRM Pro,Software,7,3702440,PKR,Pakistan,Salesperson_4,Won
O-602497,2023-10-08,102,Analytics Suite,Software,10,8370,GBP,UK,Salesperson_2,Won
O-602498,2023-12-24,201,POS Terminal,Hardware,16,26432,EUR,Europe,Salesperson_9,Won
O-602499,2024-02-14,102,Analytics Suite,Software,14,9058,USD,North America,Salesperson_6,Won
O-602500,2024-11-26,102,Analytics Suite,Software,17,4924050,JPY,Japan,Salesperson_6,Won
O-602501,2023-11-26,101,CRM Pro,Software,16,3376,GBP,UK,Salesperson_7,Won
O-602502,2023-06-02,102,Analytics Suite,Software,15,4020,EUR,Europe,Salesperson_1,Won
O-602503,2024-03-30,101,CRM Pro,Software,19,12730,USD,North America,Salesperson_8,Won
O-602504,2023-11-01,102,Analytics Suite,Software,7,5880,USD,North America,Salesperson_2,Won
O-602505,2024-01-14,101,CRM Pro,Software,16,27728,EUR,Europe,Salesperson_8,Won
O-602506,2023-11-12,102,Analytics Suite,Software,17,4510950,JPY,Japan,Salesperson_6,Won
O-602507,2023-05-30,101,CRM Pro,Software,16,13488,GBP,UK,Salesperson_7,Won
O-602508,2023-05-04,201,POS Terminal,Hardware,17,23868,GBP,UK,Salesperson_7,Won
O-602509,2023-04-22,101,CRM Pro,Software,1,1343,EUR,Europe,Salesperson_2,Won
O-602510,2023-08-27,201,POS Terminal,Hardware,9,3402,GBP,UK,Salesperson_4,Won
O-602511,2023-07-13,201,POS Terminal,Hardware,4,4468,GBP,UK,Salesperson_3,Won
O-602512,2023-08-20,101,CRM Pro,Software,4,800,GBP,UK,Salesperson_4,Won
O-602513,2023-01-27,102,Analytics Suite,Software,7,3649520,PKR,Pakistan,Salesperson_2,Won
O-602514,2023-04-07,101,CRM Pro,Software,11,953700,JPY,Japan,Salesperson_2,Won
O-602515,2023-11-26,102,Analytics Suite,Software,17,9996,GBP,UK,Salesperson_5,Won
O-602516,2024-05-23,201,POS Terminal,Hardware,7,475650,JPY,Japan,Salesperson_9,Won
O-602517,2024-09-09,201,POS Terminal,Hardware,15,4045500,JPY,Japan,Salesperson_4,Won
O-602518,2024-06-15,101,CRM Pro,Software,6,834960,PKR,Pakistan,Salesperson_4,Won
O-602519,2023-09-08,101,CRM Pro,Software,11,5260640,PKR,Pakistan,Salesperson_5,Won
O-602520,2023-07-21,102,Analytics Suite,Software,12,3042000,JPY,Japan,Salesperson_7,Won
O-602521,2023-10-26,201,POS Terminal,Hardware,18,3144960,PKR,Pakistan,Salesperson_4,Won
O-602522,2023-02-02,201,POS Terminal,Hardware,6,4134,EUR,Europe,Salesperson_6,Won
O-602523,2023-01-17,201,POS Terminal,Hardware,5,5720,EUR,Europe,Salesperson_4,Won
O-602524,2024-03-06,101,CRM Pro,Software,14,1074080,PKR,Pakistan,Salesperson_3,Won
O-602525,2024-09-06,102,Analytics Suite,Software,13,19188,EUR,Europe,Salesperson_1,Won
O-602526,2023-04-28,201,POS Terminal,Hardware,17,7565,EUR,Europe,Salesperson_8,Won
O-602527,2024-02-29,102,Analytics Suite,Software,2,122640,PKR,Pakistan,Salesperson_9,Won
O-602528,2023-03-29,101,CRM Pro,Software,5,425600,PKR,Pakistan,Salesperson_4,Won
O-602529,2023-06-03,102,Analytics Suite,Software,2,245700,JPY,Japan,Salesperson_5,Won
O-602530,2024-06-17,201,POS Terminal,Hardware,16,4435200,PKR,Pakistan,Salesperson_2,Won
O-602531,2023-10-21,101,CRM Pro,Software,15,4943400,PKR,Pakistan,Salesperson_4,Won
O-602532,2023-12-09,101,CRM Pro,Software,16,6336,EUR,Europe,Salesperson_4,Won
O-602533,2024-12-28,102,Analytics Suite,Software,3,609000,PKR,Pakistan,Salesperson_3,Won
O-602534,2024-06-30,201,POS Terminal,Hardware,16,2508000,JPY,Japan,Salesperson_8,Won
O-602535,2024-01-25,201,POS Terminal,Hardware,16,18096,EUR,Europe,Salesperson_7,Won
O-602536,2024-01-18,102,Analytics Suite,Software,19,16587,GBP,UK,Salesperson_8,Won
O-602537,2024-09-16,101,CRM Pro,Software,8,4016,EUR,Europe,Salesperson_6,Won
O-602538,2024-05-21,102,Analytics Suite,Software,6,665100,JPY,Japan,Salesperson_5,Won
O-602539,2024-02-07,101,CRM Pro,Software,17,19601,USD,North America,Salesperson_1,Won
O-602540,2023-09-24,102,Analytics Suite,Software,2,539100,JPY,Japan,Salesperson_5,Won
O-602541,2024-02-10,201,POS Terminal,Hardware,13,19708,GBP,UK,Salesperson_2,Won
O-602542,2023-03-02,201,POS Terminal,Hardware,18,1512000,PKR,Pakistan,Salesperson_9,Won
O-602543,2024-02-24,102,Analytics Suite,Software,15,23505,EUR,Europe,Salesperson_2,Won
O-602544,2023-06-06,201,POS Terminal,Hardware,6,6402,EUR,Europe,Salesperson_9,Won
O-602545,2023-09-23,101,CRM Pro,Software,20,3304000,PKR,Pakistan,Salesperson_8,Won
O-602546,2024-01-16,102,Analytics Suite,Software,6,943200,JPY,Japan,Salesperson_4,Won
O-602547,2023-02-02,201,POS Terminal,Hardware,16,10912,EUR,Europe,Salesperson_5,Won
O-602548,2024-04-04,102,Analytics Suite,Software,6,9294,GBP,UK,Salesperson_5,Won
O-602549,2023-08-11,102,Analytics Suite,Software,13,14976,GBP,UK,Salesperson_7,Won
O-602550,2023-08-19,102,Analytics Suite,Software,14,3196200,JPY,Japan,Salesperson_9,Won
O-602551,2023-01-16,201,POS Terminal,Hardware,5,1287750,JPY,Japan,Salesperson_4,Won
O-602552,2023-01-16,101,CRM Pro,Software,4,659680,PKR,Pakistan,Salesperson_9,Won
O-602553,2023-10-14,101,CRM Pro,Software,15,4410000,PKR,Pakistan,Salesperson_9,Won
O-602554,2023-03-14,101,CRM Pro,Software,8,2255680,PKR,Pakistan,Salesperson_5,Won
O-602555,2023-05-11,102,Analytics Suite,Software,16,5328,USD,North America,Salesperson_8,Won
O-602556,2024-02-04,101,CRM Pro,Software,9,814050,JPY,Japan,Salesperson_9,Won
O-602557,2024-06-19,102,Analytics Suite,Software,1,1048,GBP,UK,Salesperson_7,Won
O-602558,2024-06-29,101,CRM Pro,Software,1,280500,JPY,Japan,Salesperson_3,Won
O-602559,2024-10-03,102,Analytics Suite,Software,6,2088240,PKR,Pakistan,Salesperson_5,Won
O-602560,2024-02-15,201,POS Terminal,Hardware,10,1338400,PKR,Pakistan,Salesperson_1,Won
O-602561,2023-03-22,201,POS Terminal,Hardware,18,23526,USD,North America,Salesperson_7,Won
O-602562,2024-12-06,102,Analytics Suite,Software,3,838800,JPY,Japan,Salesperson_3,Won
O-602563,2024-03-01,102,Analytics Suite,Software,8,10112,GBP,UK,Salesperson_6,Won
O-602564,2024-12-25,101,CRM Pro,Software,20,14000,GBP,UK,Salesperson_1,Won
O-602565,2024-12-11,101,CRM Pro,Software,1,688,EUR,Europe,Salesperson_9,Won
O-602566,2023-01-16,101,CRM Pro,Software,16,24784,EUR,Europe,Salesperson_8,Won
O-602567,2024-02-12,102,Analytics Suite,Software,16,4176,GBP,UK,Salesperson_7,Won
O-602568,2024-07-21,201,POS Terminal,Hardware,7,4501,GBP,UK,Salesperson_6,Won
O-602569,2024-04-06,201,POS Terminal,Hardware,18,8300880,PKR,Pakistan,Salesperson_1,Won
O-602570,2024-11-23,201,POS Terminal,Hardware,5,2597000,PKR,Pakistan,Salesperson_7,Won
O-602571,2024-04-28,201,POS Terminal,Hardware,7,1065750,JPY,Japan,Salesperson_4,Won
O-602572,2023-12-05,102,Analytics Suite,Software,14,6346480,PKR,Pakistan,Salesperson_8,Won
O-602573,2023-02-06,102,Analytics Suite,Software,17,5304,GBP,UK,Salesperson_1,Won
