order_id,opportunity_id,customer_id,lead_date,close_date,order_date,revenue,units,product_id,product_name,category,salesperson,region,channel,stage,is_returning
,OPP-202131,C-2536,2023-01-31,2023-02-20,2023-02-20,1529.0,11.0,201,POS Terminal,Hardware,Salesperson_9,North America,Partner,Lost,False
O-102132,OPP-202132,C-2833,2024-08-05,,,2772.0,3.0,101,CRM Pro,Software,Salesperson_5,North America,,Lost,False
O-102133,OPP-202133,C-2770,2023-07-14,2023-07-25,2023-07-25,1281.0,7.0,103,Sales Booster,Software,Salesperson_5,Europe,,Lead,True
O-102134,OPP-202134,C-3668,2024-05-07,2024-05-23,2024-05-23,2736.0,3.0,103,Sales Booster,Software,Salesperson_10,North America,,Lead,True
O-102135,OPP-202135,C-1590,2023-05-17,,,858.0,6.0,102,Analytics Suite,Software,,Europe,Partner,Qualified,False
O-102136,OPP-202136,C-4500,2023-05-04,2023-05-27,2023-05-27,905.0,,102,Analytics Suite,Software,Salesperson_9,Asia,Inbound,Won,True
O-102137,OPP-202137,C-2073,2023-07-29,,,1358.0,1.0,103,Sales Booster,Software,Salesperson_7,North America,Outbound,Won,True
O-102138,OPP-202138,C-2406,2023-12-18,2023-12-30,2023-12-30,,13.0,101,CRM Pro,Software,Salesperson_1,Europe,Inbound,Lost,True
O-102139,OPP-202139,C-2958,2024-06-20,2024-07-11,2024-07-11,6220.0,10.0,102,Analytics Suite,Software,Salesperson_1,North America,Partner,Qualified,True
O-102140,OPP-202140,C-2124,2023-01-31,2023-02-07,2023-02-07,6645.0,5.0,103,Sales Booster,Software,Salesperson_8,Asia,Inbound,Won,True
O-102141,OPP-202141,C-2949,2023-10-22,2023-11-12,2023-11-12,6111.0,7.0,101,CRM Pro,Software,Salesperson_10,Europe,Outbound,Lost,False
O-102142,OPP-202142,C-3253,2023-04-05,2023-04-12,2023-04-12,19852.0,14.0,103,Sales Booster,Software,,North America,Partner,Lost,False
O-102143,OPP-202143,C-3018,2023-06-21,2023-07-12,2023-07-12,17145.0,15.0,201,POS Terminal,Hardware,Salesperson_7,Asia,,Won,False
O-102144,OPP-202144,C-4973,2024-02-25,2024-03-20,2024-03-20,6656.0,8.0,102,Analytics Suite,Software,Salesperson_4,North America,Partner,Lost,True
O-102145,OPP-202145,C-2051,2024-12-05,2024-12-16,2024-12-16,6444.0,6.0,201,POS Terminal,Hardware,Salesperson_1,Europe,Partner,Lead,False
O-102146,OPP-202146,C-2228,2023-04-21,,,2830.0,5.0,101,CRM Pro,Software,Salesperson_9,Europe,Inbound,Lost,False
O-102147,OPP-202147,C-1984,2023-09-18,2023-09-29,2023-09-29,6012.0,6.0,102,Analytics Suite,Software,Salesperson_2,Asia,Partner,Lost,True
O-102148,OPP-202148,C-1406,2024-12-22,2025-01-01,2025-01-01,13046.0,11.0,102,Analytics Suite,Software,Salesperson_2,North America,Outbound,Lost,True
O-102149,OPP-202149,C-1754,2024-11-07,2024-11-28,2024-11-28,10822.0,14.0,102,Analytics Suite,Software,Salesperson_10,Asia,,Won,True
O-102150,OPP-202150,C-4348,2023-12-02,2023-12-10,2023-12-10,1122.0,2.0,101,CRM Pro,Software,,North America,,Lost,False
O-102151,OPP-202151,C-1867,2023-03-15,2023-03-29,2023-03-29,,10.0,103,Sales Booster,Software,Salesperson_9,North America,,Qualified,True
O-102152,OPP-202152,C-2257,2023-06-27,2023-07-12,2023-07-12,3600.0,,103,Sales Booster,Software,Salesperson_5,Asia,Outbound,Qualified,True
O-102153,OPP-202153,C-1278,2023-02-23,,,11396.0,11.0,103,Sales Booster,Software,Salesperson_7,Europe,Outbound,Lost,False
,OPP-202154,C-4698,2024-03-25,2024-04-06,2024-04-06,,,201,POS Terminal,Hardware,Salesperson_7,North America,,Lost,False
O-102155,OPP-202155,C-4976,2024-09-10,,,,6.0,201,POS Terminal,Hardware,Salesperson_1,North America,Inbound,Lead,False
O-102156,OPP-202156,C-4108,2023-03-07,2023-03-14,2023-03-14,6492.0,12.0,101,CRM Pro,Software,Salesperson_3,Asia,Partner,Lead,True
O-102157,OPP-202157,C-2434,2023-04-26,2023-05-16,2023-05-16,1991.0,11.0,201,POS Terminal,Hardware,Salesperson_10,North America,Partner,Lead,False
O-102158,OPP-202158,C-4698,2023-06-26,,,19152.0,14.0,201,POS Terminal,Hardware,Salesperson_4,Europe,,Won,False
O-102159,OPP-202159,C-1017,2024-04-09,2024-05-01,2024-05-01,12948.0,13.0,201,POS Terminal,Hardware,Salesperson_5,Europe,,Won,False
O-102160,OPP-202160,C-3822,2023-12-01,,,1978.0,2.0,103,Sales Booster,Software,,North America,Partner,Won,False
O-102161,OPP-202161,C-2595,2023-01-20,2023-02-04,2023-02-04,1584.0,4.0,101,CRM Pro,Software,,Europe,Partner,Qualified,False
O-102162,OPP-202162,C-4383,2024-07-09,2024-07-25,2024-07-25,892.0,4.0,201,POS Terminal,Hardware,Salesperson_9,North America,Outbound,Won,True
O-102163,OPP-202163,C-2384,2023-03-12,2023-03-27,2023-03-27,657.0,,101,CRM Pro,Software,Salesperson_10,North America,Inbound,Lost,
O-102164,OPP-202164,C-1585,2023-02-26,2023-03-12,2023-03-12,5409.0,9.0,102,Analytics Suite,Software,Salesperson_5,North America,,Qualified,False
O-102165,OPP-202165,C-3662,2023-08-27,2023-09-03,,11520.0,10.0,101,CRM Pro,Software,Salesperson_6,Asia,Partner,Won,
O-102166,OPP-202166,C-3259,2024-02-02,,,,11.0,102,Analytics Suite,Software,Salesperson_9,North America,Outbound,Lead,True
O-102167,OPP-202167,C-2549,2023-03-08,,,1566.0,6.0,201,POS Terminal,Hardware,Salesperson_8,North America,,Qualified,True
O-102168,OPP-202168,C-4741,2023-08-07,2023-08-26,2023-08-26,6630.0,6.0,201,POS Terminal,Hardware,Salesperson_1,Europe,Partner,Won,True
O-102169,OPP-202169,C-3628,2024-10-28,2024-11-21,2024-11-21,6036.0,6.0,101,CRM Pro,Software,Salesperson_8,North America,Inbound,Lead,False
O-102170,OPP-202170,C-2251,2024-08-20,2024-08-27,2024-08-27,16390.0,11.0,103,Sales Booster,Software,Salesperson_6,Asia,Partner,Lead,
O-102171,OPP-202171,C-1161,2023-10-23,2023-10-28,2023-10-28,17190.0,15.0,201,POS Terminal,Hardware,Salesperson_1,Europe,Partner,Lead,False
O-102172,OPP-202172,C-2130,2024-07-16,2024-08-07,2024-08-07,302.0,2.0,201,POS Terminal,Hardware,Salesperson_7,Europe,Partner,Won,True
O-102173,OPP-202173,C-1822,2024-08-05,2024-08-22,2024-08-22,6045.0,15.0,102,Analytics Suite,Software,Salesperson_7,Asia,,Lost,False
O-102174,OPP-202174,C-2891,2024-04-05,2024-04-21,2024-04-21,,1.0,102,Analytics Suite,Software,Salesperson_5,Europe,Outbound,Lead,True
O-102175,OPP-202175,C-4616,2023-10-23,2023-11-12,2023-11-12,5172.0,,201,POS Terminal,Hardware,Salesperson_4,Asia,,Won,True
O-102176,OPP-202176,C-2411,2024-03-14,,,7645.0,11.0,102,Analytics Suite,Software,Salesperson_4,Asia,Outbound,Lost,
O-102177,OPP-202177,C-1284,2024-03-09,2024-03-15,2024-03-15,,7.0,103,Sales Booster,Software,Salesperson_7,Asia,Partner,Lead,True
O-102178,OPP-202178,C-2080,2023-02-09,2023-02-15,2023-02-15,3896.0,8.0,201,POS Terminal,Hardware,,Asia,Partner,Won,False
O-102179,OPP-202179,C-4254,2024-09-27,2024-10-05,2024-10-05,,6.0,101,CRM Pro,Software,Salesperson_4,Asia,Partner,Won,
O-102180,OPP-202180,C-1985,2023-07-19,,,5440.0,,102,Analytics Suite,Software,,Europe,Outbound,Lead,True
,OPP-202181,C-3443,2023-05-05,,,,15.0,101,CRM Pro,Software,Salesperson_9,Europe,Outbound,Lead,True
O-102182,OPP-202182,C-2059,2024-09-14,2024-09-21,2024-09-21,3552.0,,103,Sales Booster,Software,,North America,Partner,Lead,False
O-102183,OPP-202183,C-4664,2023-04-04,2023-04-17,2023-04-17,2850.0,2.0,102,Analytics Suite,Software,Salesperson_4,North America,Outbound,Won,True
O-102184,OPP-202184,C-2564,2024-07-12,,,12876.0,,103,Sales Booster,Software,,North America,,Lead,
O-102185,OPP-202185,C-3708,2023-09-27,2023-10-04,2023-10-04,920.0,8.0,103,Sales Booster,Software,Salesperson_5,Asia,Outbound,Won,True
O-102186,OPP-202186,C-1620,2024-05-26,2024-06-01,2024-06-01,,14.0,101,CRM Pro,Software,Salesperson_4,North America,Outbound,Won,True
O-102187,OPP-202187,C-3980,2023-03-22,,,,4.0,101,CRM Pro,Software,Salesperson_8,Europe,Partner,Won,False
O-102188,OPP-202188,C-1007,2024-12-03,2024-12-19,2024-12-19,11209.0,11.0,101,CRM Pro,Software,Salesperson_1,Asia,Inbound,Won,
O-102189,OPP-202189,C-1137,2023-02-10,,,11730.0,10.0,201,POS Terminal,Hardware,Salesperson_9,North America,Inbound,Qualified,False
O-102190,OPP-202190,C-4107,2024-12-17,2025-01-07,2025-01-07,13202.0,14.0,103,Sales Booster,Software,Salesperson_10,Asia,Partner,Won,
O-102191,OPP-202191,C-4739,2023-04-27,2023-05-12,2023-05-12,4459.0,,102,Analytics Suite,Software,Salesperson_6,Asia,,Qualified,False
O-102192,OPP-202192,C-1137,2024-10-07,2024-10-30,2024-10-30,,2.0,103,Sales Booster,Software,Salesperson_9,Asia,Partner,Lead,False
O-102193,OPP-202193,C-4025,2024-01-11,2024-02-01,,6512.0,8.0,103,Sales Booster,Software,Salesperson_1,Asia,Outbound,Lead,True
O-102194,OPP-202194,C-3605,2024-04-22,2024-05-08,2024-05-08,2475.0,15.0,102,Analytics Suite,Software,Salesperson_9,North America,Outbound,Qualified,True
O-102195,OPP-202195,C-4403,2023-05-19,2023-06-07,2023-06-07,1414.0,1.0,201,POS Terminal,Hardware,Salesperson_7,Europe,Partner,Qualified,False
O-102196,OPP-202196,C-2907,2024-05-25,2024-06-02,2024-06-02,,2.0,102,Analytics Suite,Software,Salesperson_9,Asia,Outbound,Lost,False
O-102197,OPP-202197,C-3791,2023-09-19,2023-09-30,2023-09-30,8320.0,8.0,102,Analytics Suite,Software,Salesperson_1,North America,Inbound,Lead,False
O-102198,OPP-202198,C-4015,2023-05-09,2023-05-26,2023-05-26,3941.0,7.0,101,CRM Pro,Software,Salesperson_4,Europe,Outbound,Lead,False
O-102199,OPP-202199,C-2676,2024-09-27,2024-10-13,2024-10-13,2375.0,5.0,101,CRM Pro,Software,,Asia,Outbound,Won,False
O-102200,OPP-202200,C-2730,2024-06-27,,,6314.0,14.0,102,Analytics Suite,Software,Salesperson_4,North America,Outbound,Won,False
O-102201,OPP-202201,C-4397,2024-12-31,2025-01-07,2025-01-07,12690.0,9.0,102,Analytics Suite,Software,Salesperson_8,Europe,Partner,Won,False
O-102202,OPP-202202,C-4071,2023-03-23,2023-04-13,2023-04-13,18060.0,15.0,201,POS Terminal,Hardware,,Europe,Inbound,Lead,True
O-102203,OPP-202203,C-3026,2023-05-04,2023-05-19,2023-05-19,16995.0,15.0,101,CRM Pro,Software,,Europe,,Won,
O-102204,OPP-202204,C-3507,2024-05-01,2024-05-24,2024-05-24,,4.0,101,CRM Pro,Software,Salesperson_8,Asia,Inbound,Lead,True
O-102205,OPP-202205,C-3142,2023-11-14,2023-12-01,2023-12-01,4059.0,3.0,102,Analytics Suite,Software,,North America,,Lost,
O-102206,OPP-202206,C-2593,2023-06-01,2023-06-18,2023-06-18,,4.0,102,Analytics Suite,Software,Salesperson_6,Europe,Outbound,Lost,False
,OPP-202207,C-3721,2023-10-11,2023-10-28,2023-10-28,4788.0,6.0,201,POS Terminal,Hardware,Salesperson_7,North America,Outbound,Lead,True
O-102208,OPP-202208,C-1639,2023-06-19,,,3483.0,9.0,201,POS Terminal,Hardware,Salesperson_8,Asia,Inbound,Lost,False
O-102209,OPP-202209,C-1340,2023-03-19,2023-04-11,,,1.0,102,Analytics Suite,Software,Salesperson_8,Asia,Outbound,Lead,True
O-102210,OPP-202210,C-2629,2024-11-30,,,10584.0,14.0,101,CRM Pro,Software,Salesperson_10,Europe,,Lost,False
O-102211,OPP-202211,C-4982,2024-03-17,2024-04-09,2024-04-09,1085.0,7.0,201,POS Terminal,Hardware,Salesperson_2,Europe,Partner,Lost,False
O-102212,OPP-202212,C-2676,2023-10-31,2023-11-17,2023-11-17,4151.0,7.0,103,Sales Booster,Software,Salesperson_7,North America,Outbound,Lost,False
O-102213,OPP-202213,C-2633,2024-10-23,2024-11-04,2024-11-04,13030.0,10.0,103,Sales Booster,Software,Salesperson_6,North America,Inbound,Lead,True
O-102214,OPP-202214,C-2235,2023-06-12,,,7852.0,13.0,103,Sales Booster,Software,Salesperson_9,Europe,Partner,Lost,False
O-102215,OPP-202215,C-1151,2024-08-14,2024-08-22,2024-08-22,,15.0,102,Analytics Suite,Software,Salesperson_1,Asia,,Qualified,False
O-102216,OPP-202216,C-3341,2023-11-02,,,1086.0,6.0,101,CRM Pro,Software,Salesperson_4,North America,Outbound,Lost,True
O-102217,OPP-202217,C-4257,2024-02-09,,,5593.0,7.0,201,POS Terminal,Hardware,Salesperson_8,Europe,Outbound,Qualified,
O-102218,OPP-202218,C-4609,2023-07-09,2023-07-22,2023-07-22,15090.0,15.0,101,CRM Pro,Software,Salesperson_1,Europe,Partner,Lead,True
O-102219,OPP-202219,C-3901,2024-09-30,2024-10-09,2024-10-09,9256.0,8.0,101,CRM Pro,Software,Salesperson_1,North America,Partner,Lost,False
O-102220,OPP-202220,C-4800,2023-04-01,2023-04-18,2023-04-18,9603.0,,103,Sales Booster,Software,Salesperson_10,Asia,,Lost,False
O-102221,OPP-202221,C-1718,2024-01-23,,,2700.0,10.0,102,Analytics Suite,Software,,North America,Outbound,Lost,False
O-102222,OPP-202222,C-3652,2023-11-15,,,,13.0,101,CRM Pro,Software,Salesperson_8,Europe,Outbound,Lead,True
O-102223,OPP-202223,C-3249,2023-12-08,2023-12-31,2023-12-31,5118.0,6.0,101,CRM Pro,Software,Salesperson_3,Europe,Outbound,Lost,False
O-102224,OPP-202224,C-4617,2023-05-08,2023-05-13,2023-05-13,1309.0,11.0,101,CRM Pro,Software,Salesperson_1,North America,Outbound,Lead,True
O-102225,OPP-202225,C-4353,2023-04-08,2023-04-17,2023-04-17,8568.0,9.0,102,Analytics Suite,Software,Salesperson_2,Asia,Outbound,Lead,True
O-102226,OPP-202226,C-4655,2024-04-13,,,3948.0,,103,Sales Booster,Software,Salesperson_3,North America,Partner,Lead,
O-102227,OPP-202227,C-3730,2024-12-19,,,11450.0,10.0,103,Sales Booster,Software,,Asia,Outbound,Lost,False
O-102228,OPP-202228,C-3261,2024-10-23,,,4774.0,14.0,201,POS Terminal,Hardware,Salesperson_10,Europe,,Lead,False
O-102229,OPP-202229,C-4093,2024-02-25,2024-03-12,2024-03-12,6874.0,7.0,103,Sales Booster,Software,Salesperson_9,Europe,Outbound,Qualified,False
O-102230,OPP-202230,C-4142,2023-03-25,,,812.0,2.0,201,POS Terminal,Hardware,Salesperson_1,Asia,Inbound,Lost,True
O-102231,OPP-202231,C-2450,2023-05-16,,,,15.0,102,Analytics Suite,Software,Salesperson_5,North America,,Lead,False
O-102232,OPP-202232,C-3710,2024-08-17,2024-09-06,2024-09-06,,15.0,102,Analytics Suite,Software,Salesperson_6,Europe,Outbound,Lead,True
,OPP-202233,C-1903,2024-10-12,2024-10-23,2024-10-23,,10.0,101,CRM Pro,Software,Salesperson_6,North America,,Lead,False
O-102234,OPP-202234,C-4710,2023-11-26,2023-12-03,2023-12-03,10521.0,9.0,101,CRM Pro,Software,,Asia,Outbound,Lost,True
O-102235,OPP-202235,C-2087,2023-10-16,2023-10-23,,13728.0,12.0,201,POS Terminal,Hardware,Salesperson_8,Europe,Outbound,Won,False
O-102236,OPP-202236,C-4892,2024-04-25,2024-05-05,2024-05-05,1111.0,11.0,103,Sales Booster,Software,Salesperson_7,Europe,Partner,Won,True
O-102237,OPP-202237,C-4546,2024-10-07,2024-10-16,2024-10-16,,6.0,103,Sales Booster,Software,Salesperson_6,Asia,,Lost,False
O-102238,OPP-202238,C-4119,2024-06-08,,,12278.0,14.0,201,POS Terminal,Hardware,Salesperson_6,North America,Outbound,Lead,False
O-102239,OPP-202239,C-3324,2024-03-20,2024-03-28,2024-03-28,6398.0,,102,Analytics Suite,Software,Salesperson_4,Europe,Partner,Qualified,False
O-102240,OPP-202240,C-3132,2024-11-18,2024-11-25,2024-11-25,172.0,1.0,103,Sales Booster,Software,Salesperson_6,Asia,Partner,Won,True
O-102241,OPP-202241,C-2375,2024-12-11,,,6900.0,15.0,103,Sales Booster,Software,,North America,Partner,Lead,True
O-102242,OPP-202242,C-1224,2024-07-30,2024-08-04,2024-08-04,,13.0,102,Analytics Suite,Software,Salesperson_1,Asia,Inbound,Lead,
O-102243,OPP-202243,C-1019,2024-08-20,,,,8.0,102,Analytics Suite,Software,Salesperson_8,Asia,Inbound,Won,False
O-102244,OPP-202244,C-2106,2023-09-10,2023-10-01,2023-10-01,9352.0,8.0,101,CRM Pro,Software,Salesperson_3,Asia,Partner,Won,False
O-102245,OPP-202245,C-4384,2024-04-19,2024-05-09,2024-05-09,1275.0,,103,Sales Booster,Software,Salesperson_4,Asia,Outbound,Won,False
,OPP-202246,C-1952,2024-07-08,2024-07-30,2024-07-30,11385.0,9.0,201,POS Terminal,Hardware,Salesperson_3,Europe,Partner,Qualified,True
O-102247,OPP-202247,C-1457,2023-01-11,2023-01-16,2023-01-16,4344.0,4.0,101,CRM Pro,Software,Salesperson_1,Asia,Outbound,Won,False
O-102248,OPP-202248,C-3003,2024-11-25,2024-12-13,2024-12-13,4239.0,3.0,101,CRM Pro,Software,Salesperson_7,Asia,Partner,Won,True
O-102249,OPP-202249,C-4231,2023-12-02,2023-12-15,2023-12-15,,,101,CRM Pro,Software,Salesperson_4,Europe,Inbound,Won,True
O-102250,OPP-202250,C-4523,2023-06-25,2023-07-08,,2976.0,6.0,201,POS Terminal,Hardware,,Europe,Partner,Lead,False
O-102251,OPP-202251,C-1544,2024-12-03,2024-12-09,2024-12-09,,15.0,101,CRM Pro,Software,Salesperson_1,Asia,Inbound,Qualified,False
O-102252,OPP-202252,C-3522,2024-03-20,2024-04-12,2024-04-12,4382.0,7.0,103,Sales Booster,Software,Salesperson_5,Asia,Inbound,Lead,True
O-102253,OPP-202253,C-1710,2024-07-22,2024-07-28,2024-07-28,10860.0,10.0,102,Analytics Suite,Software,Salesperson_10,North America,,Won,True
O-102254,OPP-202254,C-1557,2023-09-22,2023-10-08,2023-10-08,11130.0,10.0,201,POS Terminal,Hardware,Salesperson_5,North America,,Won,True
O-102255,OPP-202255,C-1651,2023-07-05,,,8080.0,10.0,103,Sales Booster,Software,Salesperson_9,North America,Partner,Lead,True
O-102256,OPP-202256,C-3290,2023-11-23,2023-12-18,2023-12-18,276.0,1.0,103,Sales Booster,Software,Salesperson_10,North America,,Lead,True
O-102257,OPP-202257,C-2469,2023-02-23,2023-03-08,2023-03-08,1600.0,10.0,102,Analytics Suite,Software,Salesperson_10,North America,Outbound,Won,True
O-102258,OPP-202258,C-4240,2024-02-20,,,,12.0,102,Analytics Suite,Software,Salesperson_8,North America,Outbound,Lost,False
O-102259,OPP-202259,C-1450,2023-06-10,,,10524.0,12.0,102,Analytics Suite,Software,Salesperson_3,Asia,Outbound,Qualified,True
O-102260,OPP-202260,C-1574,2024-03-11,,,,12.0,201,POS Terminal,Hardware,Salesperson_8,North America,Inbound,Qualified,False
O-102261,OPP-202261,C-1285,2023-05-11,2023-06-04,2023-06-04,1405.0,1.0,201,POS Terminal,Hardware,Salesperson_5,North America,Partner,Lost,True
,OPP-202262,C-3380,2023-02-11,2023-02-25,2023-02-25,4015.0,5.0,101,CRM Pro,Software,Salesperson_5,Asia,Inbound,Qualified,True
O-102263,OPP-202263,C-1906,2024-02-12,,,7688.0,8.0,102,Analytics Suite,Software,,North America,Partner,Qualified,False
O-102264,OPP-202264,C-1741,2023-01-12,2023-01-23,2023-01-23,13596.0,11.0,103,Sales Booster,Software,Salesperson_9,North America,Outbound,Lost,True
O-102265,OPP-202265,C-2664,2023-09-07,,,2520.0,2.0,103,Sales Booster,Software,Salesperson_3,North America,Partner,Lost,True
O-102266,OPP-202266,C-4416,2023-04-12,2023-04-17,2023-04-17,6732.0,12.0,102,Analytics Suite,Software,Salesperson_4,Asia,Outbound,Lost,True
,OPP-202267,C-1302,2024-10-20,2024-10-31,2024-10-31,,8.0,103,Sales Booster,Software,Salesperson_2,Asia,Inbound,Qualified,True
O-102268,OPP-202268,C-1200,2024-02-13,,,8939.0,7.0,201,POS Terminal,Hardware,Salesperson_10,North America,Inbound,Lost,True
O-102269,OPP-202269,C-4529,2024-07-16,,,2858.0,2.0,101,CRM Pro,Software,Salesperson_4,Europe,,Won,True
O-102270,OPP-202270,C-2746,2023-11-27,2023-12-15,,,12.0,101,CRM Pro,Software,Salesperson_7,Europe,Inbound,Qualified,False
O-102271,OPP-202271,C-2479,2024-06-12,,,,,201,POS Terminal,Hardware,Salesperson_3,North America,Partner,Qualified,False
O-102272,OPP-202272,C-2794,2024-03-06,2024-03-28,2024-03-28,,12.0,101,CRM Pro,Software,Salesperson_7,Europe,Outbound,Lost,False
O-102273,OPP-202273,C-1678,2023-08-02,2023-08-17,2023-08-17,7535.0,11.0,102,Analytics Suite,Software,Salesperson_9,North America,Outbound,Won,False
O-102274,OPP-202274,C-4021,2023-01-31,2023-02-22,2023-02-22,15945.0,15.0,101,CRM Pro,Software,Salesperson_7,Asia,Inbound,Won,False
O-102275,OPP-202275,C-4260,2024-03-22,2024-04-12,2024-04-12,1776.0,8.0,101,CRM Pro,Software,Salesperson_9,Europe,Inbound,Qualified,False
O-102276,OPP-202276,C-2425,2023-11-01,,,,1.0,201,POS Terminal,Hardware,,Asia,Partner,Qualified,
O-102277,OPP-202277,C-2441,2024-02-08,,,1359.0,3.0,201,POS Terminal,Hardware,Salesperson_9,Europe,Inbound,Lead,
O-102278,OPP-202278,C-3721,2024-05-20,,,13211.0,11.0,102,Analytics Suite,Software,,Asia,Outbound,Won,True
O-102279,OPP-202279,C-2709,2024-04-14,2024-04-28,2024-04-28,6435.0,,201,POS Terminal,Hardware,Salesperson_5,North America,,Qualified,False
O-102280,OPP-202280,C-4044,2024-10-29,2024-11-04,2024-11-04,11913.0,11.0,103,Sales Booster,Software,Salesperson_7,North America,Partner,Lead,False
O-102281,OPP-202281,C-4687,2024-07-27,2024-08-12,2024-08-12,618.0,2.0,101,CRM Pro,Software,Salesperson_6,Asia,,Lead,False
O-102282,OPP-202282,C-3468,2023-12-28,2024-01-07,2024-01-07,6120.0,8.0,201,POS Terminal,Hardware,Salesperson_6,Europe,Partner,Lost,False
O-102283,OPP-202283,C-2589,2023-12-25,2024-01-14,2024-01-14,5085.0,5.0,102,Analytics Suite,Software,Salesperson_4,Asia,Outbound,Won,
O-102284,OPP-202284,C-4121,2023-02-14,2023-03-09,2023-03-09,3795.0,5.0,201,POS Terminal,Hardware,,Asia,Outbound,Qualified,True
O-102285,OPP-202285,C-1786,2024-07-22,2024-08-10,2024-08-10,,10.0,101,CRM Pro,Software,,Europe,Partner,Lead,True
O-102286,OPP-202286,C-1738,2023-11-01,2023-11-11,2023-11-11,3405.0,5.0,102,Analytics Suite,Software,,Europe,Outbound,Lost,True
O-102287,OPP-202287,C-1387,2024-01-10,,,8235.0,15.0,103,Sales Booster,Software,Salesperson_5,Europe,Partner,Won,True
,OPP-202288,C-4356,2023-07-06,2023-07-13,2023-07-13,13343.0,11.0,101,CRM Pro,Software,Salesperson_8,Asia,,Lead,False
O-102289,OPP-202289,C-2042,2024-06-26,,,3460.0,5.0,103,Sales Booster,Software,,Europe,Outbound,Qualified,
,OPP-202290,C-3732,2023-09-17,2023-09-27,2023-09-27,398.0,1.0,201,POS Terminal,Hardware,Salesperson_4,Europe,Partner,Won,False
O-102291,OPP-202291,C-2487,2024-09-08,2024-09-20,2024-09-20,,4.0,201,POS Terminal,Hardware,,Asia,Inbound,Qualified,False
O-102292,OPP-202292,C-3697,2024-12-02,2024-12-20,2024-12-20,14724.0,12.0,102,Analytics Suite,Software,Salesperson_4,Europe,,Lost,True
O-102293,OPP-202293,C-3248,2023-01-22,,,8718.0,6.0,201,POS Terminal,Hardware,,North America,,Won,True
O-102294,OPP-202294,C-2025,2024-01-27,2024-02-04,2024-02-04,2412.0,3.0,103,Sales Booster,Software,,Europe,Partner,Won,True
O-102295,OPP-202295,C-4500,2024-12-13,,,4180.0,,102,Analytics Suite,Software,Salesperson_10,North America,Outbound,Won,True
O-102296,OPP-202296,C-4137,2023-08-07,2023-08-27,2023-08-27,,12.0,201,POS Terminal,Hardware,Salesperson_6,Asia,,Lead,True
O-102297,OPP-202297,C-1886,2024-09-22,2024-10-03,2024-10-03,,,101,CRM Pro,Software,Salesperson_5,North America,Outbound,Qualified,False
O-102298,OPP-202298,C-2358,2024-01-01,2024-01-23,2024-01-23,7025.0,5.0,103,Sales Booster,Software,Salesperson_10,Europe,,Qualified,False
O-102299,OPP-202299,C-3627,2023-05-25,2023-06-06,2023-06-06,2358.0,3.0,103,Sales Booster,Software,Salesperson_1,Europe,Inbound,Lost,
